Date,Air_Temperature,Mean_Air_Temperature,Adjunct_Temperature_Barometer,Air_pressure_corrected,Air_pressure_mean,Time_Rain_Snow_Began,Time_Rain_Snow_Ended,Accumulated_Precipitation,Snow_Depth,Force_Pressure_Vapour,Relative_Humidity,Wind_Direction,Wind_Force,Cloud_Amount,Cloud_Type,Cloud_Direction,Cloud_Velocity,Upper_Cloud_Direction,Weather_Remarks
1864-08-01 14:00:00,16.11,,,1011.89,,,,,,15.92,88,225,1,8,Cl2,-999,-999,,
1864-08-01 21:00:00,13.89,,,1008.74,,,,,,15.14,96,225,1,8,Cl2,,-999,-999,
1864-08-02 00:00:00,,13.5,,,1007.42,12pm,12am,46.99,-999,,,,,,,,,,TS
1864-08-02 07:00:00,12.78,,,1006.98,,,,,,14.7,93,225,1,8,Cl7,-999,-999,,
1864-08-02 14:00:00,13.89,,,1006.23,,,,,,15.14,96,225,1,8,-999,-999,-999,,
1864-08-02 21:00:00,13.89,,,1012.39,,,,,,15.75,100,45,1,8,-999,,-999,-999,
1864-08-03 00:00:00,,15.56,,,1016.86,9pm,,,,,,,,,,,,,
1864-08-03 07:00:00,13.33,,,1016.12,,,,,,15.92,88,45,1,5.6,Cl6,90,1,,
1864-08-03 14:00:00,18.89,,,1017.44,,,,,,15.71,73,90,1,8,Cl7,90,1,,
1864-08-03 21:00:00,14.44,,,1017.07,,,,,,14.26,87,90,1,8,-999,,-999,-999,
1864-08-04 00:00:00,,14.28,,,329.66,,4pm,57.91,,,,,,,,,,,
1864-08-04 07:00:00,13.33,,,1009.69,,,,,,14.7,96,90,1,8,-999,-999,-999,,
1864-08-04 14:00:00,16.11,,,1005.76,,,,,,17.03,94,90,1,8,-999,-999,-999,,
1864-08-04 21:00:00,13.33,,,1005.42,,,,,,14.7,96,225,1,8,Cl2,,-999,-999,
1864-08-05 00:00:00,,16.5,,,1010.53,1am,5am,6.35,,,,,,,,,,,
1864-08-05 07:00:00,14.44,,,1007.65,,,,,,17.03,96,0,1,8,-999,0,1,,
1864-08-05 14:00:00,18.89,,,1009.48,,,,,,19.1,88,0,1,8,Cl6,0,1,,
1864-08-05 21:00:00,16.11,,,1014.49,,,,,,17.03,94,0,1,8,Cl6,,-999,-999,
1864-08-06 00:00:00,,15.94,,,1019.54,,,,,,,,,,,,,,
1864-08-06 07:00:00,13.33,,,1019.3,,,,,,18.22,96,45,1,0,-999,-999,-999,,
1864-08-06 14:00:00,20,,,1019.84,,,,,,16.97,73,180,1,3.2,Ch6,-999,-999,,
1864-08-06 21:00:00,14.44,,,1019.47,,,,,,15.27,93,225,1,0,-999,,-999,-999,
1864-08-07 00:00:00,,13.33,,,1010.67,3am,3:30pm,14.48,-999,,,,,,,,,,TS
1864-08-07 07:00:00,12.78,,,1012.73,,,,,,13.88,97,225,1,8,-999,-999,-999,,
1864-08-07 14:00:00,13.33,,,1009.45,,,,,,15.24,100,225,1,8,Cl2,-999,-999,,
1864-08-07 21:00:00,13.89,,,1009.79,,,,,,14.7,90,315,1,0,-999,,-999,-999,
1864-08-08 00:00:00,,15,,,1012.09,,,,,,,,,,,,,,
1864-08-08 07:00:00,11.11,,,1012.19,,,,,,13.71,87,0,1,0,-999,-999,-999,,
1864-08-08 14:00:00,20,,,1011.51,,,,,,13.99,60,45,2,0.8,Ch6,-999,-999,,
1864-08-08 21:00:00,13.89,,,1012.53,,,,,,13.71,87,45,2,0,-999,,-999,-999,
1864-08-09 00:00:00,,13.67,,,1009.38,6:30am,4pm,0.64,-999,,,,,,,,,,
1864-08-09 07:00:00,11.67,,,1012.26,,,,,,12.19,86,135,1,8,Cl7,-999,-999,,
1864-08-09 14:00:00,13.89,,,1008.53,,,,,,14.7,93,135,1,8,-999,-999,-999,,
1864-08-09 21:00:00,13.89,,,1007.65,,,,,,14.7,93,135,1,8,Cl6,,-999,-999,
1864-08-10 00:00:00,,13.33,,,1002.34,6:30am,8am,0.25,,,,,,,,,,,
1864-08-10 07:00:00,12.78,,,1004.74,,,,,,14.22,93,135,1,8,,-999,-999,,
1864-08-10 14:00:00,15,,,1001.56,,,,,,15.81,94,135,1,8,Cl2,-999,-999,,
1864-08-10 21:00:00,12.22,,,1000.68,,,,,,13.14,93,180,1,8,Cl2,,-999,-999,
1864-08-11 00:00:00,,19.06,,,999.22,9am,9:30am,1.02,,,,,,,,,,,
1864-08-11 07:00:00,18.33,,,997.97,,,,,,15.14,73,315,2,4,Cl6,315,3,,
1864-08-11 14:00:00,22.78,,,999.05,,,,,,12.39,45,315,5,1.6,Cl6,315,2,,
1864-08-11 21:00:00,16.11,,,1000.68,,,,,,11.31,62,315,2,0,-999,,-999,-999,
1864-08-12 00:00:00,,16.67,,,1008.16,,,,,,,,,,,,,,
1864-08-12 07:00:00,13.89,,,1003.73,,,,,,10.94,58,0,3,0,-999,-999,-999,,
1864-08-12 14:00:00,22.22,,,1008.26,,,,,,12.67,48,0,3,0,-999,-999,-999,,
1864-08-12 21:00:00,13.89,,,1012.46,,,,,,11.89,75,45,1,0,-999,,-999,-999,
1864-08-13 00:00:00,,13.89,,,1013.07,,,,,,,,,,,,,,
1864-08-13 07:00:00,12.22,,,1014.09,,,,,,13.31,81,90,1,8,Cl7,-999,-999,,
1864-08-13 14:00:00,16.11,,,1012.87,,,,,,14.9,82,180,1,8,Cl7,-999,-999,,
1864-08-13 21:00:00,13.33,,,1012.63,,,,,,13.24,87,225,2,8,Cl6,,-999,-999,
1864-08-14 00:00:00,,16.11,,,1008.7,6am,8:30am,4.32,,,,,,,,,,,
1864-08-14 07:00:00,13.33,,,1007.32,,,,,,15.2,96,225,1,8,-999,-999,-999,,
1864-08-14 14:00:00,18.33,,,1007.01,,,,,,17.27,83,180,1,0,-999,-999,-999,,
1864-08-14 21:00:00,16.67,,,1011.75,,,,,,15.44,82,315,1,0,-999,,-999,-999,
1864-08-15 00:00:00,,17.22,,,1016.02,,,,,,,,,,,,,,
1864-08-15 07:00:00,13.89,,,1015.58,,,,,,15.14,73,0,1,0,-999,-999,-999,,
1864-08-15 14:00:00,23.89,,,1014.66,,,,,,15.24,52,315,2,0,-999,-999,-999,,
1864-08-15 21:00:00,13.89,,,1017.78,,,,,,13.71,87,225,1,2.4,Ch6,,1,315,
1864-08-16 00:00:00,,15,,,1019.64,,,,,,,,,,,,,,
1864-08-16 07:00:00,12.22,,,1019.98,,,,,,15.34,88,315,1,0,-999,-999,-999,,
1864-08-16 14:00:00,19.44,,,1019.3,,,,,,16.36,73,225,2,0.8,Cl6,-999,-999,,
1864-08-16 21:00:00,13.33,,,1019.64,,,,,,14.22,93,225,1,2.4,Cl6,,1,270,
1864-08-17 00:00:00,,14.61,,,1015.34,9am,,,,,,,,,,,,,
1864-08-17 07:00:00,12.78,,,1014.77,,,,,,14.26,67,225,1,8,Cl6,-999,-999,,
1864-08-17 14:00:00,16.11,,,1014.22,,,,,,15.92,87,225,1,8,Cl7,-999,-999,,
1864-08-17 21:00:00,15,,,1013.65,,,,,,15.81,88,225,1,8,-999,,-999,-999,
1864-08-18 00:00:00,,17.22,,,1012.09,-999,2am,0.13,-999,,,,,,,,,,
1864-08-18 07:00:00,15.56,,,1011.85,,,,,,17.71,90,90,1,8,Cl6,45,2,,
1864-08-18 14:00:00,19.44,,,1011.11,,,,,,19.81,88,180,1,6.4,Cl6,45,1,,
1864-08-18 21:00:00,16.67,,,1013.31,,,,,,16.49,88,315,1,8,Cl6,,1,315,
1864-08-19 00:00:00,,16.28,,,1017.03,,,,,,,,,,,,,,
1864-08-19 07:00:00,12.78,,,1016.05,,,,,,15.81,94,0,1,0,-999,45,1,,
1864-08-19 14:00:00,23.33,,,1016.46,,,,,,11.38,40,315,3,0.8,Cl6,45,1,,
1864-08-19 21:00:00,12.78,,,1018.56,,,,,,12.7,87,0,1,0,-999,,-999,-999,
1864-08-20 00:00:00,,15.39,,,1020.52,,,,,,,,,,,,,,
1864-08-20 07:00:00,11.67,,,1020.66,,,,,,14.32,82,0,1,3.2,Ch6,315,1,,
1864-08-20 14:00:00,21.11,,,1020.18,,,,,,12.46,50,225,1,3.2,Cl6,-999,-999,,
1864-08-20 21:00:00,18.89,,,1020.76,,,,,,12.36,81,225,1,4.8,Cl6,,-999,-999,
1864-08-21 00:00:00,,14.28,,,1020.93,,,,,,,,,,,,,,
1864-08-21 07:00:00,11.11,,,1020.86,,,,,,15.34,88,225,1,8,Cl6,-999,-999,,
1864-08-21 14:00:00,18.33,,,1020.83,,,,,,15.14,73,225,1,8,Cl6,-999,-999,,
1864-08-21 21:00:00,13.33,,,1021.13,,,,,,13.24,87,225,1,8,Cl6,,-999,-999,
1864-08-22 00:00:00,,16.67,,,1020.15,11:30pm,-999,-999,-999,,,,,,,,,,
1864-08-22 07:00:00,12.22,,,1021.2,,,,,,12.43,76,225,1,6.4,Cl6,270,1,,
1864-08-22 14:00:00,20,,,1019.64,,,,,,16.97,73,225,1,8,Cl6,-999,-999,,
1864-08-22 21:00:00,17.78,,,1019.57,,,,,,20.18,100,180,1,8,Cl7,,-999,-999,
1864-08-23 00:00:00,,15.17,,,1012.46,-999,5pm,24.89,-999,,,,,,,,,,
1864-08-23 07:00:00,16.11,,,1013.04,,,,,,19.57,96,225,1,8,Cl2,-999,-999,,
1864-08-23 14:00:00,17.78,,,1015.24,,,,,,17.61,96,225,3,8,Cl2,-999,-999,,
1864-08-23 21:00:00,13.33,,,1012.53,,,,,,15.24,100,225,1,8,Cl2,,-999,-999,
1864-08-24 00:00:00,,14.06,,,1009.58,AM,-999,8.38,-999,,,,,,,,,,
1864-08-24 07:00:00,12.78,,,1009.69,,,,,,14.66,100,225,1,8,Cl2,-999,-999,,
1864-08-24 14:00:00,16.11,,,1009.38,,,,,,17.03,94,225,1,8,Cl2,-999,-999,,
1864-08-24 21:00:00,13.33,,,1009.72,,,,,,14.22,93,225,1,8,Cl2,,-999,-999,
1864-08-25 00:00:00,,14.06,,,1007.55,Morning,-999,0.51,-999,,,,,,,,,,
1864-08-25 07:00:00,11.11,,,1009.14,,,,,,14.56,96,225,1,8,Cl2,-999,-999,,
1864-08-25 14:00:00,16.11,,,1008.81,,,,,,15.92,88,225,1,8,Cl6,-999,-999,,
1864-08-25 21:00:00,15,,,1008.13,,,,,,16.36,97,225,1,8,Cl2,,-999,-999,
1864-08-26 00:00:00,,16.5,,,1006.6,1:30pm,3pm,3.3,,,,,,,,,,,TS
1864-08-26 07:00:00,14.44,,,1007.21,,,,,,17.61,97,225,1,8,Cl2,-999,10,,
1864-08-26 14:00:00,17.78,,,1005.89,,,,,,18.96,94,225,1,8,Cl2,-999,-999,,
1864-08-26 21:00:00,17.22,,,1006.71,,,,,,18.29,94,225,1,8,Cl2,,-999,-999,
1864-08-27 00:00:00,,17.94,,,1006.6,,,,,,,,,,,,,,
1864-08-27 07:00:00,16.11,,,1006.77,,,,,,18.96,94,225,1,8,Cl6,-999,-999,,
1864-08-27 14:00:00,21.67,,,1006.67,,,,,,22.76,88,225,1,8,Cl6,-999,-999,,
1864-08-27 21:00:00,16.11,,,1006.1,,,,,,15.92,88,180,1,8,Cl6,,-999,-999,
1864-08-28 00:00:00,,15.39,,,1003.25,,,,,,,,,,,,,,
1864-08-28 07:00:00,16.67,,,1004.34,,,,,,18.22,96,225,1,8,Cl2,-999,-999,,
1864-08-28 14:00:00,15.56,,,1001.36,,,,,,16.42,94,225,1,8,Cl2,-999,-999,,
1864-08-28 21:00:00,13.89,,,1004.06,,,,,,14.7,94,225,1,8,Cl2,,-999,-999,
1864-08-29 00:00:00,,14.44,,,1006.47,AM,-999,14.73,-999,,,,,,,,,,
1864-08-29 07:00:00,13.33,,,1005.15,,,,,,14.7,94,180,1,2.4,Cl6,-999,-999,,
1864-08-29 14:00:00,16.11,,,1005.76,,,,,,15.92,88,225,3,8,Cl2,-999,-999,,
1864-08-29 21:00:00,13.89,,,1008.47,,,,,,14.7,94,180,1,8,Cl6,,-999,-999,
1864-08-30 00:00:00,,14.06,,,1009.99,,,,,,,,,,,,,,
1864-08-30 07:00:00,13.89,,,1009.69,,,,,,15.78,97,225,1,8,Cl2,-999,-999,,
1864-08-30 14:00:00,16.11,,,1009.48,,,,,,17.03,94,225,1,8,Cl2,-999,-999,,
1864-08-30 21:00:00,12.22,,,1010.84,,,,,,14.16,100,225,1,8,Cl2,,-999,-999,
1864-08-31 00:00:00,,14.61,,,1012.97,,,,,,,,,,,,,,
1864-08-31 07:00:00,11.67,,,1013.28,,,,,,14.09,96,225,1,8,Cl2,-999,-999,,
1864-08-31 14:00:00,18.33,,,1012.67,,,,,,17.27,83,225,1,4.8,Cl6,-999,-999,,
1864-08-31 21:00:00,13.89,,,1013.34,,,,,,14.7,93,270,1,2.4,Cl6,,-999,-999,
1864-09-01 00:00:00,,15,,,1015.34,-999,-999,-999,-999,,,,,,,,,,
1864-09-01 07:00:00,12.22,,,1015.92,,,,,,15.81,94,315,1,0,-999,-999,-999,,
1864-09-01 14:00:00,19.44,,,1014.56,,,,,,16.36,73,225,2,3.2,Cl6,0,1,,
1864-09-01 21:00:00,13.33,,,1014.83,,,,,,13.24,87,315,1,0,-999,,0,-999,
1864-09-02 00:00:00,,13.89,,,1016.15,2:00 PM,3:30 PM,0.76,-999,,,,,,,,,,
1864-09-02 07:00:00,11.67,,,1015.44,,,,,,14.22,93,0,1,0,-999,-999,-999,,
1864-09-02 14:00:00,18.89,,,1014.63,,,,,,17.95,83,135,1,8,Cl7,45,1,,
1864-09-02 21:00:00,11.11,,,1018.42,,,,,,11.34,86,135,1,0,-999,,0,-999,
1864-09-03 00:00:00,,12.06,,,1018.08,-999,-999,-999,-999,,,,,,,,,,
1864-09-03 07:00:00,7.78,,,1019.2,,,,,,10.94,86,45,2,0,-999,-999,-999,,
1864-09-03 14:00:00,18.33,,,1017.44,,,,,,14.22,68,90,2,0.8,Cl2,-999,-999,,
1864-09-03 21:00:00,10,,,1017.64,,,,,,10.5,86,45,1,0,-999,,0,-999,
1864-09-04 00:00:00,,10.72,,,1018.15,-999,-999,-999,-999,,,,,,,,,,
1864-09-04 07:00:00,7.78,,,1018.29,,,,,,12.19,86,45,1,8,Cl6,45,-999,,
1864-09-04 14:00:00,13.89,,,1017.98,,,,,,12.77,81,45,1,8,Cl6,-999,-999,,
1864-09-04 21:00:00,10.56,,,1018.15,,,,,,10.16,80,45,1,8,Cl6,,-999,-999,
1864-09-05 00:00:00,,11.83,,,1018.08,-999,-999,-999,-999,,,,,,,,,,
1864-09-05 07:00:00,8.89,,,1018.12,,,,,,10.5,80,45,2,0,-999,-999,-999,,
1864-09-05 14:00:00,16.67,,,1017.61,,,,,,12.6,67,225,2,2.4,Cl6,45,1,,
1864-09-05 21:00:00,10,,,1018.49,,,,,,10.5,86,315,1,0,-999,,-999,-999,
1864-09-06 00:00:00,,11.22,,,1020.93,-999,-999,-999,-999,,,,,,,,,,
1864-09-06 07:00:00,6.11,,,1019.1,,,,,,11.31,93,0,1,0,-999,,-999,,
1864-09-06 14:00:00,19.44,,,1018.86,,,,,,11.78,52,0,3,3.2,Ch8,315,1,,
1864-09-06 21:00:00,7.78,,,1024.79,,,,,,8.97,86,45,1,0,-999,,-999,-999,
1864-09-07 00:00:00,,9.83,,,1028.21,-999,-999,-999,-999,,,,,,,,,,
1864-09-07 07:00:00,5,,,1028.78,,,,,,8.97,86,45,1,0,-999,-999,-999,,
1864-09-07 14:00:00,15,,,1028.18,,,,,,10.43,61,225,2,0,-999,-999,-999,,
1864-09-07 21:00:00,9.44,,,1027.63,,,,,,10.5,86,225,1,0,-999,,-999,-999,
1864-09-08 00:00:00,,10.39,,,1024.18,-999,-999,-999,-999,,,,,,,,,,
1864-09-08 07:00:00,5,,,1026.65,,,,,,10.09,86,225,1,0,-999,-999,-999,,
1864-09-08 14:00:00,15.56,,,1023.23,,,,,,12.53,71,225,1,0,-999,-999,-999,,
1864-09-08 21:00:00,10.56,,,1022.69,,,,,,9.35,74,225,1,0,-999,,-999,-999,
1864-09-09 00:00:00,,10.39,,,1015.41,-999,-999,-999,-999,,,,,,,,,,
1864-09-09 07:00:00,7.22,,,1018.42,,,,,,10.87,90,225,1,8,Cl6,-999,-999,,
1864-09-09 14:00:00,13.33,,,1015.31,,,,,,12.36,81,225,1,8,Cl6,-999,1,,
1864-09-09 21:00:00,10.56,,,1012.53,,,,,,11.78,93,225,1,0,-999,,-999,-999,
1864-09-10 00:00:00,,11.22,,,1005.89,2:00 PM,4:00 PM,0.51,-999,,,,,,,,,,
1864-09-10 07:00:00,10.56,,,1007.59,,,,,,12.67,93,225,1,8,Cl7,-999,-999,,
1864-09-10 14:00:00,12.78,,,1005.32,,,,,,13.65,93,225,3,8,-999,-999,-999,,
1864-09-10 21:00:00,12.78,,,1005.32,,,,,,14.09,96,225,1,8,Cl2,,-999,-999,
1864-09-11 00:00:00,,12.06,,,1006.13,-999,-999,-999,-999,,,,,,,,,,
1864-09-11 07:00:00,10,,,1005.32,,,,,,13.65,93,225,1,3.2,Cl6,-999,-999,,
1864-09-11 14:00:00,15.56,,,1004.74,,,,,,14.32,82,225,2,6.4,Cl6,-999,-999,,
1864-09-11 21:00:00,10.56,,,1008.33,,,,,,12.22,93,0,1,0.8,Ch6,,-999,-999,
1864-09-12 00:00:00,,13.72,,,1007.01,8:30 AM,-999,-999,-999,,,,,,,,,,
1864-09-12 07:00:00,12.78,,,1008.37,,,,,,14.22,93,45,5,8,Cl7,-999,3,,
1864-09-12 14:00:00,13.89,,,1008.03,,,,,,15.24,96,45,2,8,-999,45,3,,
1864-09-12 21:00:00,14.44,,,1004.64,,,,,,15.78,97,45,1,8,-999,,-999,-999,
1864-09-13 00:00:00,,16.5,,,1003.62,-999,9:00 AM,16.51,-999,,,,,,,,,,
1864-09-13 07:00:00,13.89,,,1002.51,,,,,,16.32,100,0,1,8,-999,-999,-999,,
1864-09-13 14:00:00,20.56,,,1003.32,,,,,,22.52,94,90,3,6.4,Ch9,135,1,,
1864-09-13 21:00:00,15,,,1005.35,,,,,,15.81,94,135,1,8,-999,,-999,-999,
1864-09-14 00:00:00,,13.89,,,1007.42,-999,-999,-999,-999,,,,,,,,,,
1864-09-14 07:00:00,13.89,,,1006.43,,,,,,14.22,93,225,1,8,Cl2,-999,-999,,
1864-09-14 14:00:00,15,,,1007.45,,,,,,15.1,91,225,2,8,-999,-999,-999,,
1864-09-14 21:00:00,12.78,,,1008.33,,,,,,13.14,93,225,1,8,Cl7,,-999,-999,
1864-09-15 00:00:00,,12.39,,,1004.84,10:00 AM,1:00 AM,1.52,-999,,,,,,,,,,
1864-09-15 07:00:00,12.22,,,1006.57,,,,,,13.14,93,225,3,8,Cl6,225,2,,
1864-09-15 14:00:00,12.78,,,1003.79,,,,,,14.66,100,225,3,8,Cl2,-999,-999,,
1864-09-15 21:00:00,12.22,,,1004.2,,,,,,13.88,97,225,1,8,Cl2,,-999,-999,
1864-09-16 00:00:00,,12.06,,,1001.15,-999,-999,-999,-999,,,,,,,,,,
1864-09-16 07:00:00,11.67,,,1001.02,,,,,,14.09,97,225,1,8,Cl6,225,2,,
1864-09-16 14:00:00,14.44,,,1000.68,,,,,,14.26,87,225,3,3.2,Cl6,225,1,,
1864-09-16 21:00:00,10,,,1001.76,,,,,,11.31,93,270,1,2.4,Cl2,,3,315,
1864-09-17 00:00:00,,10.72,,,1011.31,AM,AM,0.13,-999,,,,,,,,,,
1864-09-17 07:00:00,8.33,,,1009.99,,,,,,9.69,80,315,3,1.6,Cl6,315,2,,
1864-09-17 14:00:00,13.89,,,1007.86,,,,,,8.91,57,315,3,2.4,Cl6,315,2,,
1864-09-17 21:00:00,10,,,1012.73,,,,,,10.5,86,315,2,0,-999,,-999,-999,
1864-09-18 00:00:00,,10,,,1016.97,-999,-999,-999,-999,,,,,,,,,,
1864-09-18 07:00:00,4.44,,,1017.61,,,,,,10.5,86,315,1,0,-999,-999,-999,,
1864-09-18 14:00:00,13.89,,,1017.27,,,,,,12.77,81,225,3,2.4,Ch6,-999,-999,,
1864-09-18 21:00:00,11.67,,,1017,,,,,,12.67,93,225,1,8,Cl6,,3,225,
1864-09-19 00:00:00,,12.39,,,1011.41,12:30 AM,7:00 PM,15.24,-999,,,,,,,,,,
1864-09-19 07:00:00,11.67,,,1012.8,,,,,,12.7,87,180,3,8,Cl6,225,1,,
1864-09-19 14:00:00,14.44,,,1009.69,,,,,,14.26,87,180,1,8,-999,225,2,,
1864-09-19 21:00:00,11.11,,,1008.33,,,,,,12.53,93,270,1,6.4,Cl6,,-999,-999,
1864-09-20 00:00:00,,10.72,,,1011.85,-999,-999,-999,-999,,,,,,,,,,
1864-09-20 07:00:00,7.22,,,1011.38,,,,,,11.78,93,315,2,0,-999,-999,-999,,
1864-09-20 14:00:00,14.44,,,1010.87,,,,,,10.77,66,315,3,8,Cl6,-999,-999,,
1864-09-20 21:00:00,10.56,,,1013.28,,,,,,9.35,74,270,3,0,-999,,-999,-999,
1864-09-21 00:00:00,,13.5,,,1011.41,-999,-999,-999,-999,,,,,,,,,,
1864-09-21 07:00:00,11.11,,,1012.87,,,,,,11.85,81,225,2,0,-999,-999,-999,,
1864-09-21 14:00:00,16.67,,,1010.5,,,,,,16.49,88,225,3,0.8,Cl2,315,2,,
1864-09-21 21:00:00,12.78,,,1010.87,,,,,,12.7,87,270,5,8,Cl7,,-999,-999,
1864-09-22 00:00:00,,7.61,,,1017.85,-999,-999,-999,-999,,,,,,,,,,
1864-09-22 07:00:00,2.78,,,1017.81,,,,,,5.55,64,315,2,0,-999,-999,-999,,
1864-09-22 14:00:00,12.78,,,1017.41,,,,,,8.8,60,225,1,0,-999,-999,-999,,
1864-09-22 21:00:00,7.22,,,1018.29,,,,,,8.57,85,315,1,4,Cl6,,1,315,
1864-09-23 00:00:00,,11.5,,,1018.52,10:00 PM,-999,-999,-999,,,,,,,,,,
1864-09-23 07:00:00,7.22,,,1018.83,,,,,,9.31,86,0,1,8,Cl7,-999,-999,,
1864-09-23 14:00:00,11.67,,,1018.19,,,,,,10.9,80,225,1,8,Cl7,-999,-999,,
1864-09-23 21:00:00,10,,,1018.86,,,,,,10.5,86,225,1,8,-999,,-999,-999,
1864-09-24 00:00:00,,13.17,,,1006.77,-999,-999,-999,-999,,,,,,,,,,
1864-09-24 07:00:00,12.22,,,1010.97,,,,,,14.66,100,225,1,8,Cl7,-999,-999,,
1864-09-24 14:00:00,13.89,,,1006.23,,,,,,15.14,96,225,2,8,Cl2,-999,-999,,
1864-09-24 21:00:00,13.33,,,1003.05,,,,,,15.24,100,225,1,8,Cl2,,-999,-999,
1864-09-25 00:00:00,,12.61,,,993.77,-999,6:00 AM,63.88,-999,,,,,,,,,,
1864-09-25 07:00:00,13.33,,,992.89,,,,,,15.27,93,270,1,8,Cl7,315,2,,
1864-09-25 14:00:00,15.56,,,991.87,,,,,,13.38,76,315,5,8,Cl6,315,2,,
1864-09-25 21:00:00,8.89,,,996.55,,,,,,8.23,73,315,5,3.2,Cl6,,1,225,
1864-09-26 00:00:00,,6.83,,,1005.45,-999,-999,-999,-999,,,,,,,,,,
1864-09-26 07:00:00,5.56,,,1002.37,,,,,,7.28,78,315,2,6.4,Cl6,315,2,,
1864-09-26 14:00:00,8.89,,,1005.96,,,,,,6.98,62,315,3,8,Cl6,315,2,,
1864-09-26 21:00:00,6.11,,,1008.33,,,,,,7.28,78,315,1,0,-999,,-999,-999,
1864-09-27 00:00:00,,9.06,,,1008.53,-999,-999,-999,-999,,,,,,,,,,
1864-09-27 07:00:00,5,,,1008.97,,,,,,7.28,78,270,2,8,Cl6,270,1,,
1864-09-27 14:00:00,11.11,,,1008.4,,,,,,9.72,74,225,3,8,Cl6,-999,-999,,
1864-09-27 21:00:00,11.11,,,1008.26,,,,,,12.22,93,225,2,0,-999,,-999,-999,
1864-09-28 00:00:00,,12.22,,,1011.95,-999,-999,-999,-999,,,,,,,,,,
1864-09-28 07:00:00,10.56,,,1009.14,,,,,,11.31,80,225,1,0,-999,-999,-999,,
1864-09-28 14:00:00,14.44,,,1010.84,,,,,,14.26,87,225,2,8,Cl6,-999,-999,,
1864-09-28 21:00:00,11.67,,,1015.92,,,,,,12.67,93,315,2,4,Cl6,,-999,-999,
1864-09-29 00:00:00,,12.61,,,1023.84,PM,-999,0.13,-999,,,,,,,,,,
1864-09-29 07:00:00,8.33,,,1025.4,,,,,,9.35,80,315,2,8,Ch8,-999,-999,,
1864-09-29 14:00:00,16.11,,,1025.4,,,,,,11.31,62,225,2,8,Cl6,225,2,,
1864-09-29 21:00:00,13.33,,,1020.73,,,,,,13.71,90,135,2,8,Cl7,,-999,-999,
1864-09-30 00:00:00,,12.06,,,1014.29,12:00 AM,8:00 PM,27.94,-999,,,,,,,,,,
1864-09-30 07:00:00,13.89,,,1014.56,,,,,,15.27,93,225,3,8,Cl7,-999,-999,,
1864-09-30 14:00:00,13.89,,,1011.72,,,,,,14.7,93,225,5,8,-999,-999,-999,,
1864-09-30 21:00:00,8.33,,,1016.59,,,,,,10.16,93,0,2,2.4,Cl6,,-999,-999,
1864-10-01 00:00:00,,6.5,,,1026.69,-999,-999,-999,-999,,,,,,,,,,
1864-10-01 07:00:00,3.89,,,1024.59,,,,,,8.64,92,45,1,4,Ch6,315,1,,
1864-10-01 14:00:00,11.11,,,1025.53,,,,,,9.01,70,0,1,8,Cl6,-999,-999,,
1864-10-01 21:00:00,4.44,,,1029.97,,,,,,7.65,92,45,1,0,-999,,-999,-999,
1864-10-02 00:00:00,,7.78,,,1030.34,8:00 PM,-999,-999,-999,,,,,,,,,,
1864-10-02 07:00:00,2.78,,,1031.73,,,,,,6.67,77,135,2,8,Cl6,90,1,,
1864-10-02 14:00:00,11.67,,,1030.14,,,,,,9.38,70,135,2,6.4,-999,-999,-999,,
1864-10-02 21:00:00,8.89,,,1029.12,,,,,,9.65,86,135,1,8,-999,,-999,-999,
1864-10-03 00:00:00,,10.17,,,1024.18,-999,[10 PM or 7 PM],5.84,-999,,,,,,,,,,
1864-10-03 07:00:00,7.78,,,1026.62,,,,,,10.5,93,90,1,8,Cl7,90,2,,
1864-10-03 14:00:00,12.22,,,1024.38,,,,,,13.14,93,90,2,8,-999,90,2,,
1864-10-03 21:00:00,10.56,,,1021.33,,,,,,12.22,97,45,2,8,-999,,-999,-999,
1864-10-04 00:00:00,,12.06,,,1013.82,-999,-999,-999,-999,,,,,,,,,,
1864-10-04 07:00:00,10.56,,,1016.93,,,,,,12.7,97,45,1,8,Cl7,45,1,,
1864-10-04 14:00:00,15.56,,,1012.06,,,,,,12.53,71,315,1,4,Cl6,315,1,,
1864-10-04 21:00:00,10,,,1012.43,,,,,,9.69,80,315,1,0,-999,,-999,-999,
1864-10-05 00:00:00,,10.39,,,1012.36,-999,-999,-999,-999,,,,,,,,,,
1864-10-05 07:00:00,8.33,,,1012.53,,,,,,8.91,80,0,2,1.6,Ch6,0,1,,
1864-10-05 14:00:00,14.44,,,1011.21,,,,,,12.7,57,315,3,1.6,Cl6,-999,-999,,
1864-10-05 21:00:00,8.33,,,1013.34,,,,,,12.22,73,315,2,0,-999,,-999,-999,
1864-10-06 00:00:00,,9.61,,,1010.74,-999,-999,-999,-999,,,,,,,,,,
1864-10-06 07:00:00,5,,,1013.92,,,,,,9.65,86,225,2,8,Cl6,-999,-999,,
1864-10-06 14:00:00,12.78,,,1011.18,,,,,,12.7,87,225,2,8,Cl6,-999,-999,,
1864-10-06 21:00:00,11.11,,,1007.15,,,,,,12.22,93,225,2,0,-999,,-999,-999,
1864-10-07 00:00:00,,11.67,,,997.33,early,morning,16.51,-999,,,,,,,,,,
1864-10-07 07:00:00,11.67,,,999.66,,,,,,12.67,100,225,2,8,-999,-999,-999,,
