"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AbitibiPost","48.6","-79.3",NA,"America/Toronto","5","71734","7090050"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","dd","ptb","pte","ta","w"
1868-11-24 21:00:00,225,NA,NA,NA,NA
1868-11-24 21:00:00,NA,NA,NA,-1.67,NA
1868-11-24 21:00:00,NA,NA,NA,NA,2
1868-11-25,NA,"6 am",NA,NA,NA
1868-11-25,NA,NA,"empty",NA,NA
1868-11-25 07:00:00,225,NA,NA,NA,NA
1868-11-25 07:00:00,NA,NA,NA,-1.11,NA
1868-11-25 07:00:00,NA,NA,NA,NA,5
1868-11-25 14:00:00,225,NA,NA,NA,NA
1868-11-25 14:00:00,NA,NA,NA,3.33,NA
1868-11-25 14:00:00,NA,NA,NA,NA,11
1868-11-25 21:00:00,270,NA,NA,NA,NA
1868-11-25 21:00:00,NA,NA,NA,0.56,NA
1868-11-25 21:00:00,NA,NA,NA,NA,5
1868-11-26,NA,"empty",NA,NA,NA
1868-11-26,NA,NA,"9 am",NA,NA
1868-11-26 07:00:00,315,NA,NA,NA,NA
1868-11-26 07:00:00,NA,NA,NA,1.11,NA
1868-11-26 07:00:00,NA,NA,NA,NA,5
1868-11-26 14:00:00,315,NA,NA,NA,NA
1868-11-26 14:00:00,NA,NA,NA,-2.78,NA
1868-11-26 14:00:00,NA,NA,NA,NA,5
1868-11-26 21:00:00,292.5,NA,NA,NA,NA
1868-11-26 21:00:00,NA,NA,NA,-6.67,NA
1868-11-26 21:00:00,NA,NA,NA,NA,11
1868-11-27,NA,"empty","empty",NA,NA
1868-11-27 07:00:00,315,NA,NA,NA,NA
1868-11-27 07:00:00,NA,NA,NA,-13.89,NA
1868-11-27 07:00:00,NA,NA,NA,NA,2
1868-11-27 14:00:00,315,NA,NA,NA,NA
1868-11-27 14:00:00,NA,NA,NA,-11.11,NA
1868-11-27 14:00:00,NA,NA,NA,NA,2
1868-11-27 21:00:00,180,NA,NA,NA,NA
1868-11-27 21:00:00,NA,NA,NA,-13.89,NA
1868-11-27 21:00:00,NA,NA,NA,NA,5
1868-11-28,NA,"7 am",NA,NA,NA
1868-11-28,NA,NA,"4 pm",NA,NA
1868-11-28 07:00:00,180,NA,NA,NA,NA
1868-11-28 07:00:00,NA,NA,NA,-6.67,NA
1868-11-28 07:00:00,NA,NA,NA,NA,2
1868-11-28 14:00:00,180,NA,NA,NA,NA
1868-11-28 14:00:00,NA,NA,NA,-1.67,NA
1868-11-28 14:00:00,NA,NA,NA,NA,2
1868-11-28 21:00:00,315,NA,NA,NA,NA
1868-11-28 21:00:00,NA,NA,NA,-6.67,NA
1868-11-28 21:00:00,NA,NA,NA,NA,11
1868-11-29,NA,"empty","empty",NA,NA
1868-11-29 07:00:00,0,NA,NA,NA,NA
1868-11-29 07:00:00,NA,NA,NA,-12.22,NA
1868-11-29 07:00:00,NA,NA,NA,NA,2
1868-11-29 14:00:00,0,NA,NA,NA,NA
1868-11-29 14:00:00,NA,NA,NA,-7.22,NA
1868-11-29 14:00:00,NA,NA,NA,NA,2
1868-11-29 21:00:00,0,NA,NA,NA,NA
1868-11-29 21:00:00,NA,NA,NA,-11.67,NA
1868-11-29 21:00:00,NA,NA,NA,NA,2
1868-11-30,NA,"empty","empty",NA,NA
1868-11-30 07:00:00,315,NA,NA,NA,NA
1868-11-30 07:00:00,NA,NA,NA,-12.22,NA
1868-11-30 07:00:00,NA,NA,NA,NA,5
1868-11-30 14:00:00,315,NA,NA,NA,NA
1868-11-30 14:00:00,NA,NA,NA,-11.67,NA
1868-11-30 14:00:00,NA,NA,NA,NA,5
1868-11-30 21:00:00,0,NA,NA,NA,NA
1868-11-30 21:00:00,NA,NA,NA,-16.67,NA
1868-11-30 21:00:00,NA,NA,NA,NA,5
1868-12-01,NA,"empty","empty",NA,NA
1868-12-01 07:00:00,315,NA,NA,NA,NA
1868-12-01 07:00:00,NA,NA,NA,-22.22,NA
1868-12-01 07:00:00,NA,NA,NA,NA,5
1868-12-01 14:00:00,315,NA,NA,NA,NA
1868-12-01 14:00:00,NA,NA,NA,-11.11,NA
1868-12-01 14:00:00,NA,NA,NA,NA,5
1868-12-01 21:00:00,315,NA,NA,NA,NA
1868-12-01 21:00:00,NA,NA,NA,-12.78,NA
1868-12-01 21:00:00,NA,NA,NA,NA,5
1868-12-02,NA,"empty","empty",NA,NA
1868-12-02 07:00:00,315,NA,NA,NA,NA
1868-12-02 07:00:00,NA,NA,NA,-16.11,NA
1868-12-02 07:00:00,NA,NA,NA,NA,2
1868-12-02 14:00:00,315,NA,NA,NA,NA
1868-12-02 14:00:00,NA,NA,NA,-11.11,NA
1868-12-02 14:00:00,NA,NA,NA,NA,2
1868-12-02 21:00:00,315,NA,NA,NA,NA
1868-12-02 21:00:00,NA,NA,NA,-11.67,NA
1868-12-02 21:00:00,NA,NA,NA,NA,2
1868-12-03,NA,"empty","empty",NA,NA
1868-12-03 07:00:00,315,NA,NA,NA,NA
1868-12-03 07:00:00,NA,NA,NA,-12.22,NA
1868-12-03 07:00:00,NA,NA,NA,NA,1
1868-12-03 14:00:00,315,NA,NA,NA,NA
1868-12-03 14:00:00,NA,NA,NA,-9.44,NA
1868-12-03 14:00:00,NA,NA,NA,NA,2
1868-12-03 21:00:00,315,NA,NA,NA,NA
1868-12-03 21:00:00,NA,NA,NA,-9.44,NA
1868-12-03 21:00:00,NA,NA,NA,NA,2
1868-12-04,NA,"empty","empty",NA,NA
1868-12-04 07:00:00,315,NA,NA,NA,NA
1868-12-04 07:00:00,NA,NA,NA,-12.22,NA
1868-12-04 07:00:00,NA,NA,NA,NA,1
1868-12-04 14:00:00,315,NA,NA,NA,NA
1868-12-04 14:00:00,NA,NA,NA,-8.89,NA
1868-12-04 14:00:00,NA,NA,NA,NA,1
1868-12-04 21:00:00,315,NA,NA,NA,NA
1868-12-04 21:00:00,NA,NA,NA,-12.22,NA
1868-12-04 21:00:00,NA,NA,NA,NA,2
1868-12-05,NA,"empty","empty",NA,NA
1868-12-05 07:00:00,180,NA,NA,NA,NA
1868-12-05 07:00:00,NA,NA,NA,-17.78,NA
1868-12-05 07:00:00,NA,NA,NA,NA,1
1868-12-05 14:00:00,135,NA,NA,NA,NA
1868-12-05 14:00:00,NA,NA,NA,-11.11,NA
1868-12-05 14:00:00,NA,NA,NA,NA,1
1868-12-05 21:00:00,315,NA,NA,NA,NA
1868-12-05 21:00:00,NA,NA,NA,-12.22,NA
1868-12-05 21:00:00,NA,NA,NA,NA,1
1868-12-06,NA,"empty","empty",NA,NA
1868-12-06 07:00:00,180,NA,NA,NA,NA
1868-12-06 07:00:00,NA,NA,NA,-15,NA
1868-12-06 07:00:00,NA,NA,NA,NA,1
1868-12-06 14:00:00,180,NA,NA,NA,NA
1868-12-06 14:00:00,NA,NA,NA,-11.11,NA
1868-12-06 14:00:00,NA,NA,NA,NA,1
1868-12-06 21:00:00,315,NA,NA,NA,NA
1868-12-06 21:00:00,NA,NA,NA,-17.78,NA
1868-12-06 21:00:00,NA,NA,NA,NA,1
1868-12-07,NA,"5 pm",NA,NA,NA
1868-12-07,NA,NA,"empty",NA,NA
1868-12-07 07:00:00,90,NA,NA,NA,NA
1868-12-07 07:00:00,NA,NA,NA,-23.33,NA
1868-12-07 07:00:00,NA,NA,NA,NA,1
1868-12-07 14:00:00,180,NA,NA,NA,NA
1868-12-07 14:00:00,NA,NA,NA,-10.56,NA
1868-12-07 14:00:00,NA,NA,NA,NA,2
1868-12-07 21:00:00,45,NA,NA,NA,NA
1868-12-07 21:00:00,NA,NA,NA,-12.22,NA
1868-12-07 21:00:00,NA,NA,NA,NA,2
1868-12-08,NA,"empty","empty",NA,NA
1868-12-08 07:00:00,0,NA,NA,NA,NA
1868-12-08 07:00:00,NA,NA,NA,-12.22,NA
1868-12-08 07:00:00,NA,NA,NA,NA,11
1868-12-08 14:00:00,337.5,NA,NA,NA,NA
1868-12-08 14:00:00,NA,NA,NA,-13.89,NA
1868-12-08 14:00:00,NA,NA,NA,NA,11
1868-12-08 21:00:00,315,NA,NA,NA,NA
1868-12-08 21:00:00,NA,NA,NA,-23.33,NA
1868-12-08 21:00:00,NA,NA,NA,NA,16
1868-12-09,NA,"empty",NA,NA,NA
1868-12-09,NA,NA,"6 am",NA,NA
1868-12-09 07:00:00,315,NA,NA,NA,NA
1868-12-09 07:00:00,NA,NA,NA,-26.11,NA
1868-12-09 07:00:00,NA,NA,NA,NA,11
1868-12-09 14:00:00,337.5,NA,NA,NA,NA
1868-12-09 14:00:00,NA,NA,NA,-24.44,NA
1868-12-09 14:00:00,NA,NA,NA,NA,5
1868-12-09 21:00:00,315,NA,NA,NA,NA
1868-12-09 21:00:00,NA,NA,NA,-23.33,NA
1868-12-09 21:00:00,NA,NA,NA,NA,11
1868-12-10,NA,"empty","empty",NA,NA
1868-12-10 07:00:00,315,NA,NA,NA,NA
1868-12-10 07:00:00,NA,NA,NA,-21.67,NA
1868-12-10 07:00:00,NA,NA,NA,NA,11
1868-12-10 14:00:00,315,NA,NA,NA,NA
1868-12-10 14:00:00,NA,NA,NA,-19.44,NA
1868-12-10 14:00:00,NA,NA,NA,NA,5
1868-12-10 21:00:00,315,NA,NA,NA,NA
1868-12-10 21:00:00,NA,NA,NA,-23.33,NA
1868-12-10 21:00:00,NA,NA,NA,NA,2
1868-12-11,NA,"empty","empty",NA,NA
1868-12-11 07:00:00,270,NA,NA,NA,NA
1868-12-11 07:00:00,NA,NA,NA,-21.67,NA
1868-12-11 07:00:00,NA,NA,NA,NA,1
1868-12-11 14:00:00,270,NA,NA,NA,NA
1868-12-11 14:00:00,NA,NA,NA,-13.33,NA
1868-12-11 14:00:00,NA,NA,NA,NA,2
1868-12-11 21:00:00,270,NA,NA,NA,NA
1868-12-11 21:00:00,NA,NA,NA,-19.44,NA
1868-12-11 21:00:00,NA,NA,NA,NA,5
1868-12-12,NA,"empty","empty",NA,NA
1868-12-12 07:00:00,270,NA,NA,NA,NA
1868-12-12 07:00:00,NA,NA,NA,-15.56,NA
1868-12-12 07:00:00,NA,NA,NA,NA,5
1868-12-12 14:00:00,270,NA,NA,NA,NA
1868-12-12 14:00:00,NA,NA,NA,-13.89,NA
1868-12-12 14:00:00,NA,NA,NA,NA,11
1868-12-12 21:00:00,270,NA,NA,NA,NA
1868-12-12 21:00:00,NA,NA,NA,-12.22,NA
1868-12-12 21:00:00,NA,NA,NA,NA,11
1868-12-13,NA,"empty","empty",NA,NA
1868-12-13 07:00:00,270,NA,NA,NA,NA
1868-12-13 07:00:00,NA,NA,NA,-12.78,NA
1868-12-13 07:00:00,NA,NA,NA,NA,2
1868-12-13 14:00:00,270,NA,NA,NA,NA
1868-12-13 14:00:00,NA,NA,NA,-8.89,NA
1868-12-13 14:00:00,NA,NA,NA,NA,2
1868-12-13 21:00:00,270,NA,NA,NA,NA
1868-12-13 21:00:00,NA,NA,NA,-6.67,NA
1868-12-13 21:00:00,NA,NA,NA,NA,5
1868-12-14,NA,"empty","empty",NA,NA
1868-12-14 07:00:00,180,NA,NA,NA,NA
1868-12-14 07:00:00,NA,NA,NA,-9.44,NA
1868-12-14 07:00:00,NA,NA,NA,NA,2
1868-12-14 14:00:00,180,NA,NA,NA,NA
1868-12-14 14:00:00,NA,NA,NA,-3.89,NA
1868-12-14 14:00:00,NA,NA,NA,NA,5
1868-12-14 21:00:00,0,NA,NA,NA,NA
1868-12-14 21:00:00,NA,NA,NA,-15,NA
1868-12-14 21:00:00,NA,NA,NA,NA,5
1868-12-15,NA,"empty","empty",NA,NA
1868-12-15 07:00:00,0,NA,NA,NA,NA
1868-12-15 07:00:00,NA,NA,NA,-20,NA
1868-12-15 07:00:00,NA,NA,NA,NA,2
1868-12-15 14:00:00,225,NA,NA,NA,NA
1868-12-15 14:00:00,NA,NA,NA,-12.22,NA
1868-12-15 14:00:00,NA,NA,NA,NA,2
1868-12-15 21:00:00,135,NA,NA,NA,NA
1868-12-15 21:00:00,NA,NA,NA,-11.11,NA
1868-12-15 21:00:00,NA,NA,NA,NA,2
1868-12-16,NA,"3 pm",NA,NA,NA
1868-12-16,NA,NA,"empty",NA,NA
1868-12-16 07:00:00,180,NA,NA,NA,NA
1868-12-16 07:00:00,NA,NA,NA,-12.78,NA
1868-12-16 07:00:00,NA,NA,NA,NA,2
1868-12-16 14:00:00,180,NA,NA,NA,NA
1868-12-16 14:00:00,NA,NA,NA,-5.56,NA
1868-12-16 14:00:00,NA,NA,NA,NA,2
1868-12-16 21:00:00,135,NA,NA,NA,NA
1868-12-16 21:00:00,NA,NA,NA,-2.78,NA
1868-12-16 21:00:00,NA,NA,NA,NA,5
1868-12-17,NA,"empty","empty",NA,NA
1868-12-17 07:00:00,180,NA,NA,NA,NA
1868-12-17 07:00:00,NA,NA,NA,-1.67,NA
1868-12-17 07:00:00,NA,NA,NA,NA,2
1868-12-17 14:00:00,270,NA,NA,NA,NA
1868-12-17 14:00:00,NA,NA,NA,-1.11,NA
1868-12-17 14:00:00,NA,NA,NA,NA,11
1868-12-17 21:00:00,0,NA,NA,NA,NA
1868-12-17 21:00:00,NA,NA,NA,-8.33,NA
1868-12-17 21:00:00,NA,NA,NA,NA,16
1868-12-18,NA,"empty",NA,NA,NA
1868-12-18,NA,NA,"6 am",NA,NA
1868-12-18 07:00:00,0,NA,NA,NA,NA
1868-12-18 07:00:00,NA,NA,NA,-17.78,NA
1868-12-18 07:00:00,NA,NA,NA,NA,11
1868-12-18 14:00:00,315,NA,NA,NA,NA
1868-12-18 14:00:00,NA,NA,NA,-18.89,NA
1868-12-18 14:00:00,NA,NA,NA,NA,11
1868-12-18 21:00:00,270,NA,NA,NA,NA
1868-12-18 21:00:00,NA,NA,NA,-25,NA
1868-12-18 21:00:00,NA,NA,NA,NA,1
1868-12-19,NA,"12 pm",NA,NA,NA
1868-12-19,NA,NA,"empty",NA,NA
1868-12-19 07:00:00,180,NA,NA,NA,NA
1868-12-19 07:00:00,NA,NA,NA,-31.67,NA
1868-12-19 07:00:00,NA,NA,NA,NA,2
1868-12-19 14:00:00,180,NA,NA,NA,NA
1868-12-19 14:00:00,NA,NA,NA,-15,NA
1868-12-19 14:00:00,NA,NA,NA,NA,5
1868-12-19 21:00:00,180,NA,NA,NA,NA
1868-12-19 21:00:00,NA,NA,NA,-16.11,NA
1868-12-19 21:00:00,NA,NA,NA,NA,11
1868-12-20,NA,"empty",NA,NA,NA
1868-12-20,NA,NA,"8 pm",NA,NA
1868-12-20 07:00:00,135,NA,NA,NA,NA
1868-12-20 07:00:00,NA,NA,NA,-12.22,NA
1868-12-20 07:00:00,NA,NA,NA,NA,5
1868-12-20 14:00:00,135,NA,NA,NA,NA
1868-12-20 14:00:00,NA,NA,NA,-9.44,NA
1868-12-20 14:00:00,NA,NA,NA,NA,5
1868-12-20 21:00:00,135,NA,NA,NA,NA
1868-12-20 21:00:00,NA,NA,NA,-9.44,NA
1868-12-20 21:00:00,NA,NA,NA,NA,2
1868-12-21,NA,"empty","empty",NA,NA
1868-12-21 07:00:00,45,NA,NA,NA,NA
1868-12-21 07:00:00,NA,NA,NA,-12.22,NA
1868-12-21 07:00:00,NA,NA,NA,NA,2
1868-12-21 14:00:00,0,NA,NA,NA,NA
1868-12-21 14:00:00,NA,NA,NA,-11.67,NA
1868-12-21 14:00:00,NA,NA,NA,NA,2
1868-12-21 21:00:00,315,NA,NA,NA,NA
1868-12-21 21:00:00,NA,NA,NA,-16.67,NA
1868-12-21 21:00:00,NA,NA,NA,NA,2
1868-12-22,NA,"empty","empty",NA,NA
1868-12-22 07:00:00,315,NA,NA,NA,NA
1868-12-22 07:00:00,NA,NA,NA,-19.44,NA
1868-12-22 07:00:00,NA,NA,NA,NA,2
1868-12-22 14:00:00,315,NA,NA,NA,NA
1868-12-22 14:00:00,NA,NA,NA,-17.78,NA
1868-12-22 14:00:00,NA,NA,NA,NA,5
1868-12-22 21:00:00,315,NA,NA,NA,NA
1868-12-22 21:00:00,NA,NA,NA,-20,NA
1868-12-22 21:00:00,NA,NA,NA,NA,5
1868-12-23,NA,"empty","empty",NA,NA
1868-12-23 07:00:00,315,NA,NA,NA,NA
1868-12-23 07:00:00,NA,NA,NA,-28.33,NA
1868-12-23 07:00:00,NA,NA,NA,NA,5
1868-12-23 14:00:00,315,NA,NA,NA,NA
1868-12-23 14:00:00,NA,NA,NA,-26.67,NA
1868-12-23 14:00:00,NA,NA,NA,NA,5
1868-12-23 21:00:00,315,NA,NA,NA,NA
1868-12-23 21:00:00,NA,NA,NA,-30,NA
1868-12-23 21:00:00,NA,NA,NA,NA,5
1868-12-24,NA,"9 pm",NA,NA,NA
1868-12-24,NA,NA,"empty",NA,NA
1868-12-24 07:00:00,180,NA,NA,NA,NA
1868-12-24 07:00:00,NA,NA,NA,-34.44,NA
1868-12-24 07:00:00,NA,NA,NA,NA,2
1868-12-24 14:00:00,180,NA,NA,NA,NA
1868-12-24 14:00:00,NA,NA,NA,-20.56,NA
1868-12-24 14:00:00,NA,NA,NA,NA,2
1868-12-24 21:00:00,180,NA,NA,NA,NA
1868-12-24 21:00:00,NA,NA,NA,-19.44,NA
1868-12-24 21:00:00,NA,NA,NA,NA,2
1868-12-25,NA,"empty",NA,NA,NA
1868-12-25,NA,NA,"6 am",NA,NA
1868-12-25 07:00:00,0,NA,NA,NA,NA
1868-12-25 07:00:00,NA,NA,NA,-17.78,NA
1868-12-25 07:00:00,NA,NA,NA,NA,2
1868-12-25 14:00:00,0,NA,NA,NA,NA
1868-12-25 14:00:00,NA,NA,NA,-16.67,NA
1868-12-25 14:00:00,NA,NA,NA,NA,2
1868-12-25 21:00:00,0,NA,NA,NA,NA
1868-12-25 21:00:00,NA,NA,NA,-20.56,NA
1868-12-25 21:00:00,NA,NA,NA,NA,2
1868-12-26,NA,"empty","empty",NA,NA
1868-12-26 07:00:00,180,NA,NA,NA,NA
1868-12-26 07:00:00,NA,NA,NA,-23.33,NA
1868-12-26 07:00:00,NA,NA,NA,NA,1
1868-12-26 14:00:00,180,NA,NA,NA,NA
1868-12-26 14:00:00,NA,NA,NA,-15.56,NA
1868-12-26 14:00:00,NA,NA,NA,NA,1
1868-12-26 21:00:00,180,NA,NA,NA,NA
1868-12-26 21:00:00,NA,NA,NA,-22.78,NA
1868-12-26 21:00:00,NA,NA,NA,NA,2
1868-12-27,NA,"empty","empty",NA,NA
1868-12-27 07:00:00,180,NA,NA,NA,NA
1868-12-27 07:00:00,NA,NA,NA,-13.89,NA
1868-12-27 07:00:00,NA,NA,NA,NA,2
1868-12-27 14:00:00,180,NA,NA,NA,NA
1868-12-27 14:00:00,NA,NA,NA,-13.33,NA
1868-12-27 14:00:00,NA,NA,NA,NA,2
1868-12-27 21:00:00,180,NA,NA,NA,NA
1868-12-27 21:00:00,NA,NA,NA,-10.56,NA
1868-12-27 21:00:00,NA,NA,NA,NA,5
1868-12-28,NA,"empty","empty",NA,NA
1868-12-28 07:00:00,270,NA,NA,NA,NA
1868-12-28 07:00:00,NA,NA,NA,-7.78,NA
1868-12-28 07:00:00,NA,NA,NA,NA,2
1868-12-28 14:00:00,315,NA,NA,NA,NA
1868-12-28 14:00:00,NA,NA,NA,-7.78,NA
1868-12-28 14:00:00,NA,NA,NA,NA,5
1868-12-28 21:00:00,225,NA,NA,NA,NA
1868-12-28 21:00:00,NA,NA,NA,-7.78,NA
1868-12-28 21:00:00,NA,NA,NA,NA,2
1868-12-29,NA,"empty","empty",NA,NA
1868-12-29 07:00:00,0,NA,NA,NA,NA
1868-12-29 07:00:00,NA,NA,NA,-11.11,NA
1868-12-29 07:00:00,NA,NA,NA,NA,2
1868-12-29 14:00:00,0,NA,NA,NA,NA
1868-12-29 14:00:00,NA,NA,NA,-21.67,NA
1868-12-29 14:00:00,NA,NA,NA,NA,1
1868-12-29 21:00:00,0,NA,NA,NA,NA
1868-12-29 21:00:00,NA,NA,NA,-28.89,NA
1868-12-29 21:00:00,NA,NA,NA,NA,1
1868-12-30,NA,"8 pm",NA,NA,NA
1868-12-30,NA,NA,"empty",NA,NA
1868-12-30 07:00:00,180,NA,NA,NA,NA
1868-12-30 07:00:00,NA,NA,NA,-31.67,NA
1868-12-30 07:00:00,NA,NA,NA,NA,2
1868-12-30 14:00:00,180,NA,NA,NA,NA
1868-12-30 14:00:00,NA,NA,NA,-19.44,NA
1868-12-30 14:00:00,NA,NA,NA,NA,2
1868-12-30 21:00:00,180,NA,NA,NA,NA
1868-12-30 21:00:00,NA,NA,NA,-19.44,NA
1868-12-30 21:00:00,NA,NA,NA,NA,2
1868-12-31,NA,"empty",NA,NA,NA
1868-12-31,NA,NA,"4 am",NA,NA
1868-12-31 07:00:00,0,NA,NA,NA,NA
1868-12-31 07:00:00,NA,NA,NA,-17.78,NA
1868-12-31 07:00:00,NA,NA,NA,NA,2
1868-12-31 14:00:00,0,NA,NA,NA,NA
1868-12-31 14:00:00,NA,NA,NA,-19.44,NA
1868-12-31 14:00:00,NA,NA,NA,NA,2
1868-12-31 21:00:00,0,NA,NA,NA,NA
1868-12-31 21:00:00,NA,NA,NA,-27.22,NA
1868-12-31 21:00:00,NA,NA,NA,NA,2
1869-01-01,NA,"empty","empty",NA,NA
1869-01-01 07:00:00,90,NA,NA,NA,NA
1869-01-01 07:00:00,NA,NA,NA,-33.89,NA
1869-01-01 07:00:00,NA,NA,NA,NA,1
1869-01-01 14:00:00,45,NA,NA,NA,NA
1869-01-01 14:00:00,NA,NA,NA,-21.11,NA
1869-01-01 14:00:00,NA,NA,NA,NA,2
1869-01-01 21:00:00,45,NA,NA,NA,NA
1869-01-01 21:00:00,NA,NA,NA,-23.33,NA
1869-01-01 21:00:00,NA,NA,NA,NA,5
1869-01-02 07:00:00,180,NA,NA,NA,NA
1869-01-02 07:00:00,NA,NA,NA,-19.44,NA
1869-01-02 07:00:00,NA,NA,NA,NA,5
1869-01-02 14:00:00,180,NA,NA,NA,NA
1869-01-02 14:00:00,NA,NA,NA,-15,NA
1869-01-02 14:00:00,NA,NA,NA,NA,2
1869-01-02 21:00:00,180,NA,NA,NA,NA
1869-01-02 21:00:00,NA,NA,NA,-15,NA
1869-01-02 21:00:00,NA,NA,NA,NA,5
1869-01-03,NA,"5 pm",NA,NA,NA
1869-01-03,NA,NA,"empty",NA,NA
1869-01-03 07:00:00,180,NA,NA,NA,NA
1869-01-03 07:00:00,NA,NA,NA,-14.44,NA
1869-01-03 07:00:00,NA,NA,NA,NA,1
1869-01-03 14:00:00,180,NA,NA,NA,NA
1869-01-03 14:00:00,NA,NA,NA,-8.33,NA
1869-01-03 14:00:00,NA,NA,NA,NA,1
1869-01-03 21:00:00,180,NA,NA,NA,NA
1869-01-03 21:00:00,NA,NA,NA,-6.67,NA
1869-01-03 21:00:00,NA,NA,NA,NA,5
1869-01-04,NA,"empty","empty",NA,NA
1869-01-04 07:00:00,180,NA,NA,NA,NA
1869-01-04 07:00:00,NA,NA,NA,-1.67,NA
1869-01-04 07:00:00,NA,NA,NA,NA,2
1869-01-04 14:00:00,135,NA,NA,NA,NA
1869-01-04 14:00:00,NA,NA,NA,1.67,NA
1869-01-04 14:00:00,NA,NA,NA,NA,2
1869-01-04 21:00:00,135,NA,NA,NA,NA
1869-01-04 21:00:00,NA,NA,NA,2.78,NA
1869-01-04 21:00:00,NA,NA,NA,NA,11
1869-01-05,NA,"4 pm",NA,NA,NA
1869-01-05,NA,NA,"empty",NA,NA
1869-01-05 07:00:00,315,NA,NA,NA,NA
1869-01-05 07:00:00,NA,NA,NA,-8.89,NA
1869-01-05 07:00:00,NA,NA,NA,NA,5
1869-01-05 14:00:00,315,NA,NA,NA,NA
1869-01-05 14:00:00,NA,NA,NA,-9.44,NA
1869-01-05 14:00:00,NA,NA,NA,NA,5
1869-01-05 21:00:00,315,NA,NA,NA,NA
1869-01-05 21:00:00,NA,NA,NA,-11.11,NA
1869-01-05 21:00:00,NA,NA,NA,NA,5
1869-01-06 07:00:00,270,NA,NA,NA,NA
1869-01-06 07:00:00,NA,NA,NA,-7.22,NA
1869-01-06 07:00:00,NA,NA,NA,NA,2
1869-01-06 14:00:00,270,NA,NA,NA,NA
1869-01-06 14:00:00,NA,NA,NA,-1.67,NA
1869-01-06 14:00:00,NA,NA,NA,NA,1
1869-01-06 21:00:00,270,NA,NA,NA,NA
1869-01-06 21:00:00,NA,NA,NA,-5,NA
1869-01-06 21:00:00,NA,NA,NA,NA,1
1869-01-07 07:00:00,225,NA,NA,NA,NA
1869-01-07 07:00:00,NA,NA,NA,-1.67,NA
1869-01-07 07:00:00,NA,NA,NA,NA,5
1869-01-07 14:00:00,225,NA,NA,NA,NA
1869-01-07 14:00:00,NA,NA,NA,1.67,NA
1869-01-07 14:00:00,NA,NA,NA,NA,2
1869-01-07 21:00:00,315,NA,NA,NA,NA
1869-01-07 21:00:00,NA,NA,NA,-5,NA
1869-01-07 21:00:00,NA,NA,NA,NA,11
1869-01-08,NA,"12 pm",NA,NA,NA
1869-01-08,NA,NA,"empty",NA,NA
1869-01-08 07:00:00,315,NA,NA,NA,NA
1869-01-08 07:00:00,NA,NA,NA,-9.44,NA
1869-01-08 07:00:00,NA,NA,NA,NA,1
1869-01-08 14:00:00,315,NA,NA,NA,NA
1869-01-08 14:00:00,NA,NA,NA,-12.22,NA
1869-01-08 14:00:00,NA,NA,NA,NA,1
1869-01-08 21:00:00,315,NA,NA,NA,NA
1869-01-08 21:00:00,NA,NA,NA,-15.56,NA
1869-01-08 21:00:00,NA,NA,NA,NA,11
1869-01-09,NA,"empty",NA,NA,NA
1869-01-09,NA,NA,"7 am",NA,NA
1869-01-09 07:00:00,180,NA,NA,NA,NA
1869-01-09 07:00:00,NA,NA,NA,-9.44,NA
1869-01-09 07:00:00,NA,NA,NA,NA,11
1869-01-09 14:00:00,270,NA,NA,NA,NA
1869-01-09 14:00:00,NA,NA,NA,-1.11,NA
1869-01-09 14:00:00,NA,NA,NA,NA,5
1869-01-09 21:00:00,315,NA,NA,NA,NA
1869-01-09 21:00:00,NA,NA,NA,-12.22,NA
1869-01-09 21:00:00,NA,NA,NA,NA,11
1869-01-10 07:00:00,0,NA,NA,NA,NA
1869-01-10 07:00:00,NA,NA,NA,-17.78,NA
1869-01-10 07:00:00,NA,NA,NA,NA,2
1869-01-10 14:00:00,315,NA,NA,NA,NA
1869-01-10 14:00:00,NA,NA,NA,-15.56,NA
1869-01-10 14:00:00,NA,NA,NA,NA,2
1869-01-10 21:00:00,180,NA,NA,NA,NA
1869-01-10 21:00:00,NA,NA,NA,-16.67,NA
1869-01-10 21:00:00,NA,NA,NA,NA,2
1869-01-11 07:00:00,0,NA,NA,NA,NA
1869-01-11 07:00:00,NA,NA,NA,-15.56,NA
1869-01-11 07:00:00,NA,NA,NA,NA,1
1869-01-11 14:00:00,225,NA,NA,NA,NA
1869-01-11 14:00:00,NA,NA,NA,-7.78,NA
1869-01-11 14:00:00,NA,NA,NA,NA,2
1869-01-11 21:00:00,180,NA,NA,NA,NA
1869-01-11 21:00:00,NA,NA,NA,-9.44,NA
1869-01-11 21:00:00,NA,NA,NA,NA,2
1869-01-12 07:00:00,315,NA,NA,NA,NA
