"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxCH","44.65","-63.6","53","America/Halifax","4","71327","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","pr","ta","ta_range","tb","tdb","Tn","Tx","Txs","w","ww"
1865-01-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1865-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 06:00:00,NA,NA,996.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 09:00:00,NA,NA,NA,NA,-11.11,NA,NA,-11.11,NA,NA,NA,NA,NA
1865-01-12 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1865-01-12 15:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 15:00:00,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1865-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-13 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-13 09:00:00,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1865-01-13 09:00:00,NA,NA,NA,NA,NA,NA,-0.33,NA,NA,NA,NA,NA,NA
1865-01-13 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1865-01-13 14:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA
1865-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1865-01-13 15:00:00,NA,NA,1003.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-13 15:00:00,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-13 21:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA
1865-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
1865-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-14 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-14 09:00:00,NA,NA,NA,NA,0.22,NA,NA,0.22,NA,NA,NA,NA,NA
1865-01-14 09:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1865-01-14 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-14 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-14 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-14 14:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1865-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1865-01-14 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-14 15:00:00,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-14 21:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1865-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1865-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-15 06:00:00,NA,NA,985.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-15 09:00:00,NA,NA,NA,NA,3.56,NA,NA,3.56,NA,NA,NA,NA,NA
1865-01-15 09:00:00,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA
1865-01-15 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-15 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-15 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-15 14:00:00,NA,NA,NA,NA,NA,NA,3.44,NA,NA,NA,NA,NA,NA
1865-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,4.17,NA,NA,NA,NA,NA
1865-01-15 15:00:00,NA,NA,979.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-15 15:00:00,NA,NA,NA,NA,4.17,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-15 21:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA
1865-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1865-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 06:00:00,NA,NA,982.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 09:00:00,NA,NA,NA,NA,-11.67,NA,NA,-11.67,NA,NA,NA,NA,NA
1865-01-16 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-16 14:00:00,NA,NA,NA,NA,NA,NA,-5.56,-5.56,NA,NA,NA,NA,NA
1865-01-16 15:00:00,NA,NA,982.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 15:00:00,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-16 21:00:00,NA,NA,NA,NA,NA,NA,-5.78,-5.78,NA,NA,NA,NA,NA
1865-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 06:00:00,NA,NA,995.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 09:00:00,NA,NA,NA,NA,-15,NA,NA,-15,NA,NA,NA,NA,NA
1865-01-17 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-17 14:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA,NA
1865-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1865-01-17 15:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 15:00:00,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-17 21:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA,NA
1865-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5.33,NA,NA,NA,NA,NA
1865-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-01-18 06:00:00,NA,NA,992.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 09:00:00,NA,NA,NA,NA,-10.56,NA,NA,-10.56,NA,NA,NA,NA,NA
1865-01-18 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1865-01-18 15:00:00,NA,NA,987.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 15:00:00,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1865-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 06:00:00,NA,NA,1002.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 09:00:00,NA,NA,NA,NA,-10.56,NA,NA,-10.56,NA,NA,NA,NA,NA
1865-01-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1865-01-19 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 15:00:00,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1865-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 06:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 09:00:00,NA,NA,NA,NA,-13.33,NA,NA,-13.33,NA,NA,NA,NA,NA
1865-01-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA
1865-01-20 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 15:00:00,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1865-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 09:00:00,NA,NA,NA,NA,-12.22,NA,NA,-12.22,NA,NA,NA,NA,NA
1865-01-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-21 14:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA,NA
1865-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1865-01-21 15:00:00,NA,NA,1000.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 15:00:00,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-21 21:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA,NA
1865-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1865-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 06:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 09:00:00,NA,NA,NA,NA,-13.33,NA,NA,-13.33,NA,NA,NA,NA,NA
1865-01-22 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-22 14:00:00,NA,NA,NA,NA,NA,NA,-5.89,NA,NA,NA,NA,NA,NA
1865-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1865-01-22 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 15:00:00,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-22 21:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA,NA
1865-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1865-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 09:00:00,NA,NA,NA,NA,-9.44,NA,NA,-9.44,NA,NA,NA,NA,NA
1865-01-23 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-23 14:00:00,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA
1865-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA
1865-01-23 15:00:00,NA,NA,1001.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 15:00:00,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-23 21:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1865-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA
1865-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-01-24 06:00:00,NA,NA,982.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-24 09:00:00,NA,NA,NA,NA,-0.56,NA,NA,-0.56,NA,NA,NA,NA,NA
1865-01-24 09:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA,NA
1865-01-24 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1865-01-24 14:00:00,NA,NA,NA,NA,NA,NA,2.67,NA,NA,NA,NA,NA,NA
1865-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,NA
1865-01-24 15:00:00,NA,NA,978.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-24 15:00:00,NA,NA,NA,NA,2.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-24 21:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA
1865-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,1.89,NA,NA,NA,NA,NA
1865-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 06:00:00,NA,NA,985.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 09:00:00,NA,NA,NA,NA,-9.44,NA,NA,-9.44,NA,NA,NA,NA,NA
1865-01-25 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-25 14:00:00,NA,NA,NA,NA,NA,NA,-5.89,NA,NA,NA,NA,NA,NA
1865-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA
1865-01-25 15:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 15:00:00,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-25 21:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA
1865-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,-6.33,NA,NA,NA,NA,NA
1865-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 06:00:00,NA,NA,976.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 09:00:00,NA,NA,NA,NA,-8.33,NA,NA,-8.33,NA,NA,NA,NA,NA
1865-01-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-26 14:00:00,NA,NA,NA,NA,NA,NA,-3.78,NA,NA,NA,NA,NA,NA
1865-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1865-01-26 15:00:00,NA,NA,992.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 15:00:00,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-26 21:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA,NA
1865-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.67,NA,NA,NA,NA,NA
1865-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 06:00:00,NA,NA,992.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 09:00:00,NA,NA,NA,NA,-12.22,NA,NA,-12.22,NA,NA,NA,NA,NA
1865-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1865-01-27 15:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 15:00:00,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1865-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-01-28 06:00:00,NA,NA,993.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 09:00:00,NA,NA,NA,NA,-10.56,NA,NA,-10.56,NA,NA,NA,NA,NA
1865-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-28 14:00:00,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA
1865-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1865-01-28 15:00:00,NA,NA,996.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 15:00:00,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 21:00:00,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA
1865-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1865-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 06:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 09:00:00,NA,NA,NA,NA,-13.89,NA,NA,-13.89,NA,NA,NA,NA,NA
1865-01-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,-11.67,NA,NA,NA,NA,NA
1865-01-29 15:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 15:00:00,NA,NA,NA,NA,-11.67,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-29 21:00:00,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA
1865-01-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,-4.67,NA,NA,NA,NA,NA
1865-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 09:00:00,NA,NA,NA,NA,-8.89,NA,NA,-8.89,NA,NA,NA,NA,NA
1865-01-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-01-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1865-01-30 15:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 15:00:00,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,-9.22,NA,NA,NA,NA,NA
1865-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-31 06:00:00,NA,NA,1011.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-31 09:00:00,NA,NA,NA,NA,-12.22,NA,NA,-12.22,NA,NA,NA,NA,NA
1865-01-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
