"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortSimpson","62","-121.4","90","America/Whitehorse","7","71365","2202102"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"c","cloud type","atmospheric material",NA,"cloudatlas","sub-daily","historical","original_observation","field method","c",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","c","cv","dd","hd","pr","ptb","pte","sd","ta","ta_mean","w"
1860-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1860-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,NA
1860-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 07:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1860-05-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 14:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1860-05-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA
1860-05-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,NA
1860-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA
1860-05-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1860-05-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
1860-05-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1860-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,NA
1860-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA
1860-05-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA
1860-05-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA
1860-05-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
1860-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 07:00:00,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 07:00:00,NA,NA,270,"270",NA,NA,NA,NA,NA,NA,NA
1860-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA
1860-05-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 14:00:00,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 14:00:00,NA,NA,270,"270",NA,NA,NA,NA,NA,NA,NA
1860-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.33,NA,NA
1860-05-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA
1860-05-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.56,NA
1860-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 07:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA
1860-05-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.33,NA,NA
1860-05-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA
1860-05-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA
1860-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA
1860-05-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA
1860-05-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA
1860-05-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.06,NA
1860-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
1860-05-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA
1860-05-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1860-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 21:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA
1860-05-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.06,NA
1860-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA
1860-05-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
1860-05-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1860-05-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA
1860-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1860-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA
1860-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,19.44,NA,NA
1860-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1860-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1860-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.72,NA
1860-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1860-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,12.22,NA,NA
1860-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
1860-05-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 21:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
1860-05-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA
1860-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA
1860-05-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
1860-05-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1860-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA
1860-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.72,NA
1860-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA
1860-05-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
1860-05-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1860-05-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.28,NA
1860-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA
1860-05-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
1860-05-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,12.22,NA,NA
1860-05-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA
1860-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.33,NA,NA
1860-05-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA
1860-05-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA
1860-05-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
1860-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA
1860-05-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
1860-05-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 21:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA
1860-05-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.61,NA
1860-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA
1860-05-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,26.67,NA,NA
1860-05-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA
1860-05-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1860-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.93,NA
1860-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 07:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,24.44,NA,NA
1860-05-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 14:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,26.11,NA,NA
1860-05-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-05-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA
1860-05-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1860-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.83,NA
1860-05-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-30 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-05-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
