"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Amherstburg","42","-83","100","America/Toronto","5","71538","6130257"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","p","ta"
1847-09-15,NA,NA
1847-09-15 06:00:00,NA,5
1847-09-15 15:00:00,NA,18.3
1847-09-15 17:00:00,NA,15
1847-09-15 22:00:00,NA,10
1847-09-16,NA,NA
1847-09-16 07:00:00,NA,12.8
1847-09-16 17:00:00,NA,18.3
1847-09-16 21:00:00,NA,15
1847-09-17,NA,NA
1847-09-17 21:00:00,NA,14.4
1847-09-18,NA,NA
1847-09-18 22:00:00,NA,10.6
1847-09-19,NA,NA
1847-09-19 10:00:00,NA,14.4
1847-09-19 22:00:00,NA,13.3
1847-09-20,NA,NA
1847-09-20 08:00:00,NA,15
1847-09-20 22:00:00,NA,13.3
1847-09-22,NA,NA
1847-09-22 22:00:00,NA,12.2
1847-09-23,NA,NA
1847-09-23 18:00:00,NA,15.6
1847-09-23 22:00:00,NA,13.9
1847-09-24,NA,NA
1847-09-24 22:00:00,NA,11.7
1847-09-25,NA,NA
1847-09-25 13:00:00,NA,19.4
1847-09-25 22:00:00,NA,16.7
1847-09-26,NA,NA
1847-09-26 22:00:00,NA,20
1847-09-27,NA,NA
1847-09-27 08:00:00,NA,21.1
1847-09-27 15:00:00,NA,25.6
1847-09-27 22:00:00,NA,13.3
1847-09-28,NA,NA
1847-09-28 06:00:00,NA,12.8
1847-09-28 22:00:00,NA,11.1
1847-09-29,NA,NA
1847-09-29 22:00:00,NA,7.2
1847-09-30,NA,NA
1847-09-30 07:00:00,NA,6.7
1847-09-30 11:00:00,NA,13.3
1847-09-30 13:00:00,NA,13.9
1847-09-30 22:00:00,NA,13.3
1847-10-01,NA,NA
1847-10-01 07:00:00,NA,11.7
1847-10-01 18:00:00,NA,11.1
1847-10-01 22:00:00,NA,6.7
1847-10-02,NA,NA
1847-10-02 07:00:00,NA,5.6
1847-10-02 10:00:00,NA,13.9
1847-10-02 15:00:00,NA,15.6
1847-10-02 22:00:00,NA,6.7
1847-10-03,NA,NA
1847-10-03 22:00:00,NA,14.4
1847-10-04,NA,NA
1847-10-04 18:00:00,NA,18.3
1847-10-04 22:00:00,NA,17.2
1847-10-05,NA,NA
1847-10-05 06:00:00,NA,17.2
1847-10-05 07:00:00,NA,14.4
1847-10-05 14:00:00,NA,17.8
1847-10-05 22:00:00,NA,11.1
1847-10-06,NA,NA
1847-10-06 14:00:00,NA,17.8
1847-10-06 22:00:00,NA,9.4
1847-10-07,NA,NA
1847-10-07 22:00:00,NA,8.9
1847-10-08,NA,NA
1847-10-08 22:00:00,NA,12.8
1847-10-09,NA,NA
1847-10-09 22:00:00,NA,15
1847-10-10,NA,NA
1847-10-10 10:00:00,NA,11.1
1847-10-10 13:00:00,NA,14.4
1847-10-10 22:00:00,NA,12.2
1847-10-11,NA,NA
1847-10-11 07:00:00,NA,5.6
1847-10-11 22:00:00,NA,9.4
1847-10-12,NA,NA
1847-10-12 11:00:00,NA,8.3
1847-10-12 22:00:00,NA,5
1847-10-13,NA,NA
1847-10-13 11:00:00,NA,7.2
1847-10-13 17:00:00,NA,3.9
1847-10-13 19:00:00,NA,3.3
1847-10-13 22:00:00,NA,2.2
1847-10-14,NA,NA
1847-10-14 07:00:00,NA,0
1847-10-14 22:00:00,NA,2.2
1847-10-15,NA,NA
1847-10-15 22:00:00,NA,7.8
1847-10-16,NA,NA
1847-10-16 11:00:00,NA,13.3
1847-10-16 13:00:00,NA,16.1
1847-10-16 22:00:00,NA,11.1
1847-10-17,NA,NA
1847-10-17 13:00:00,NA,13.9
1847-10-17 22:00:00,NA,11.7
1847-10-18,NA,NA
1847-10-18 22:00:00,NA,8.3
1847-10-19,NA,NA
1847-10-19 22:00:00,NA,1.7
1847-10-20,NA,NA
1847-10-20 22:00:00,NA,6.7
1847-10-21 12:00:00,NA,7.2
1847-10-22,NA,NA
1847-10-22 22:00:00,NA,6.1
1847-10-23,NA,NA
1847-10-23 14:00:00,NA,11.7
1847-10-23 22:00:00,NA,5
1847-10-24,NA,NA
1847-10-24 22:00:00,NA,10
1847-10-25,NA,NA
1847-10-25 22:00:00,NA,3.3
1847-10-26,NA,NA
1847-10-26 07:00:00,NA,-2.2
1847-10-26 22:00:00,NA,-3.9
1847-10-27,NA,NA
1847-10-27 07:00:00,NA,-3.3
1847-10-27 22:00:00,NA,-3.3
1847-10-28,NA,NA
1847-10-28 07:00:00,NA,-5
1847-10-28 22:00:00,NA,3.9
1847-10-29,NA,NA
1847-10-29 22:00:00,NA,9.4
1847-10-30,NA,NA
1847-10-30 10:00:00,NA,10
1847-10-30 22:00:00,NA,10
1847-10-31,NA,NA
1847-10-31 22:00:00,NA,13.9
1847-11-01,NA,NA
1847-11-01 22:00:00,NA,14.4
1847-11-02,NA,NA
1847-11-02 10:00:00,NA,17.2
1847-11-02 18:00:00,NA,17.2
1847-11-02 22:00:00,NA,NA
1847-11-03,NA,NA
1847-11-03 22:00:00,NA,9.4
1847-11-04,NA,NA
1847-11-04 07:00:00,NA,4.4
1847-11-04 22:00:00,NA,4.4
1847-11-05,NA,NA
1847-11-05 08:00:00,NA,5
1847-11-05 22:00:00,NA,-1.1
1847-11-06,NA,NA
1847-11-06 07:00:00,NA,-2.2
1847-11-06 23:00:00,NA,5.6
1847-11-07,NA,NA
1847-11-07 22:00:00,NA,13.9
1847-11-08,NA,NA
1847-11-08 09:00:00,NA,13.3
1847-11-08 22:00:00,NA,14.4
1847-11-09,NA,NA
1847-11-09 22:00:00,NA,13.3
1847-11-10,NA,NA
1847-11-10 07:00:00,NA,1.1
1847-11-10 09:00:00,NA,4.4
1847-11-10 22:00:00,NA,2.8
1847-11-11,NA,NA
1847-11-11 17:00:00,NA,1.7
1847-11-11 19:00:00,NA,-0.6
1847-11-11 20:00:00,NA,-1.1
1847-11-11 22:00:00,NA,-1.7
1847-11-12,NA,NA
1847-11-12 12:00:00,NA,3.3
1847-11-12 22:00:00,NA,2.2
1847-11-13,NA,NA
1847-11-13 22:00:00,NA,4.4
1847-11-14,NA,NA
1847-11-14 13:00:00,NA,4.4
1847-11-14 15:00:00,NA,4.4
1847-11-14 22:00:00,NA,4.4
1847-11-15,NA,NA
1847-11-15 08:00:00,NA,3.9
1847-11-15 22:00:00,NA,2.2
1847-11-16,NA,NA
1847-11-16 14:00:00,NA,11.7
1847-11-16 22:00:00,NA,8.3
1847-11-17,NA,NA
1847-11-17 22:00:00,NA,12.8
1847-11-18,NA,NA
1847-11-18 22:00:00,NA,4.4
1847-11-19,NA,NA
1847-11-19 08:00:00,NA,2.2
1847-11-19 12:00:00,NA,0
1847-11-19 13:00:00,NA,0.6
1847-11-19 19:00:00,NA,-2.2
1847-11-19 22:00:00,NA,-3.3
1847-11-20,NA,NA
1847-11-20 06:00:00,NA,-5.6
1847-11-20 22:00:00,NA,3.3
1847-11-21,NA,NA
1847-11-21 22:00:00,NA,6.1
1847-11-22,NA,NA
1847-11-22 22:00:00,NA,10.6
1847-11-23,NA,NA
1847-11-23 22:00:00,NA,10.6
1847-11-24,NA,NA
1847-11-24 22:00:00,NA,3.3
1847-11-25,NA,NA
1847-11-25 15:00:00,NA,1.1
1847-11-25 22:00:00,NA,-0.6
1847-11-26,NA,NA
1847-11-26 08:00:00,NA,-3.9
1847-11-26 13:00:00,NA,-2.8
1847-11-26 16:00:00,NA,-3.3
1847-11-26 22:00:00,NA,-3.9
1847-11-27,NA,NA
1847-11-27 10:00:00,NA,-0.6
1847-11-27 22:00:00,NA,-0.6
1847-11-28,NA,NA
1847-11-28 23:00:00,NA,-6.7
1847-11-29,NA,NA
1847-11-29 07:00:00,NA,-8.3
1847-11-29 22:00:00,NA,-5
1847-11-30,NA,NA
1847-11-30 08:00:00,NA,-2.8
1847-11-30 09:00:00,NA,-1.7
1847-11-30 22:00:00,NA,1.7
1847-12-01,NA,NA
1847-12-01 22:00:00,NA,1.1
1847-12-02,NA,NA
1847-12-02 08:00:00,NA,1.7
1847-12-02 22:00:00,NA,0
1847-12-03,NA,NA
1847-12-03 08:00:00,NA,-0.6
1847-12-03 13:00:00,NA,2.2
1847-12-03 22:00:00,NA,-0.6
1847-12-04,NA,NA
1847-12-04 10:00:00,NA,-1.1
1847-12-04 22:00:00,NA,-0.6
1847-12-05,NA,NA
1847-12-05 11:00:00,NA,1.1
1847-12-05 22:00:00,NA,-2.8
1847-12-06,NA,NA
1847-12-06 22:00:00,NA,-1.1
1847-12-07,NA,NA
1847-12-07 22:00:00,NA,3.3
1847-12-08,NA,NA
1847-12-08 22:00:00,NA,2.8
1847-12-09,NA,NA
1847-12-09 11:00:00,NA,3.9
1847-12-09 22:00:00,NA,10.6
1847-12-10,NA,NA
1847-12-10 22:00:00,NA,8.9
1847-12-11,NA,NA
1847-12-11 14:00:00,NA,4.4
1847-12-11 16:00:00,NA,1.7
1847-12-11 22:00:00,NA,1.7
1847-12-12,NA,NA
1847-12-12 22:00:00,NA,6.7
1847-12-13,NA,NA
1847-12-13 15:00:00,NA,0.6
1847-12-13 22:00:00,NA,-0.6
1847-12-14,NA,NA
1847-12-14 21:00:00,NA,0.6
1847-12-15,NA,NA
1847-12-15 21:00:00,NA,-1.7
1847-12-16,NA,NA
1847-12-16 11:00:00,NA,-4.4
1847-12-16 20:00:00,NA,-3.9
1847-12-16 22:00:00,NA,-3.3
1847-12-17,NA,NA
1847-12-17 07:00:00,NA,-2.8
1847-12-17 21:00:00,NA,-2.8
1847-12-17 22:00:00,NA,-2.8
1847-12-18,NA,NA
1847-12-18 14:00:00,NA,1.7
1847-12-18 22:00:00,NA,1.7
1847-12-19,NA,NA
1847-12-19 10:00:00,NA,1.1
1847-12-19 22:00:00,NA,-2.2
1847-12-20,NA,NA
1847-12-20 09:00:00,NA,-5.6
1847-12-20 13:00:00,NA,-3.3
1847-12-20 15:00:00,NA,-5
1847-12-20 17:00:00,NA,-6.1
1847-12-20 19:00:00,NA,-7.8
1847-12-20 21:00:00,NA,-9.4
1847-12-20 22:00:00,NA,-10
1847-12-21,NA,NA
1847-12-21 07:00:00,NA,-15
1847-12-21 15:00:00,NA,-5
1847-12-21 22:00:00,NA,-6.1
1847-12-22,NA,NA
1847-12-22 13:00:00,NA,-3.9
1847-12-22 22:00:00,NA,-6.1
1847-12-23,NA,NA
1847-12-23 07:00:00,NA,-8.9
1847-12-23 13:00:00,NA,-4.4
1847-12-23 15:00:00,NA,-2.8
1847-12-23 22:00:00,NA,-2.2
1847-12-24,NA,NA
1847-12-24 07:00:00,NA,-7.8
1847-12-24 17:00:00,NA,-6.7
1847-12-24 22:00:00,NA,-8.3
1847-12-25,NA,NA
1847-12-25 07:00:00,NA,-13.9
1847-12-25 23:00:00,NA,-13.9
1847-12-26,NA,NA
1847-12-26 08:00:00,NA,-14.4
1847-12-26 15:00:00,NA,-3.3
1847-12-26 22:00:00,NA,-10.6
1847-12-27,NA,NA
1847-12-27 07:00:00,NA,-12.8
1847-12-27 11:00:00,NA,-10.6
1847-12-27 13:00:00,NA,-8.9
1847-12-27 17:00:00,NA,-6.7
1847-12-27 20:00:00,NA,-5
1847-12-27 22:00:00,NA,-5
1847-12-28,NA,NA
1847-12-28 07:00:00,NA,-0.6
1847-12-28 12:00:00,NA,1.7
1847-12-28 15:00:00,NA,1.7
1847-12-28 22:00:00,NA,1.1
1847-12-29,NA,NA
1847-12-29 08:00:00,NA,4.4
1847-12-29 11:00:00,NA,5
1847-12-29 22:00:00,NA,7.2
1847-12-30,NA,NA
1847-12-30 14:00:00,NA,7.2
1847-12-30 22:00:00,NA,6.7
1847-12-31,NA,NA
1847-12-31 22:00:00,NA,11.1
1848-01-01,NA,NA
1848-01-01 22:00:00,NA,2.8
1848-01-02,NA,NA
1848-01-02 23:00:00,NA,0
1848-01-03,NA,NA
1848-01-03 22:00:00,NA,0.6
1848-01-04,NA,NA
1848-01-04 11:00:00,NA,1.1
1848-01-04 13:00:00,NA,2.2
1848-01-04 22:00:00,NA,-1.7
1848-01-05,NA,NA
1848-01-05 15:00:00,NA,1.7
1848-01-05 21:00:00,NA,-4.4
1848-01-05 23:00:00,NA,-5.6
1848-01-06,NA,NA
1848-01-06 07:00:00,NA,-6.7
1848-01-06 13:00:00,NA,-3.3
1848-01-06 14:00:00,NA,-3.3
1848-01-06 17:00:00,NA,-6.1
1848-01-06 18:00:00,NA,-5.6
1848-01-06 23:00:00,NA,-5
1848-01-07,NA,NA
1848-01-07 09:00:00,NA,-3.9
1848-01-07 21:00:00,NA,-1.1
1848-01-08,NA,NA
1848-01-08 09:00:00,NA,-1.1
1848-01-08 14:00:00,NA,0.6
1848-01-08 22:00:00,NA,-3.9
1848-01-09,NA,NA
1848-01-09 08:00:00,NA,-12.2
1848-01-09 11:00:00,NA,-10
1848-01-09 15:00:00,NA,-10
1848-01-09 16:00:00,NA,-10.6
1848-01-09 17:00:00,NA,NA
1848-01-09 18:00:00,NA,-12.8
1848-01-09 22:00:00,NA,-15
1848-01-09 23:00:00,NA,-14.4
1848-01-10,NA,NA
1848-01-10 07:00:00,NA,-12.8
1848-01-10 11:00:00,NA,-8.9
1848-01-10 16:00:00,NA,-11.7
1848-01-10 19:00:00,NA,-11.7
1848-01-10 23:00:00,NA,-11.1
1848-01-11,NA,NA
1848-01-11 07:00:00,NA,-10
1848-01-11 16:00:00,NA,-1.7
1848-01-11 22:00:00,NA,-2.8
1848-01-12,NA,NA
1848-01-12 07:00:00,NA,-7.8
1848-01-12 14:00:00,NA,0
1848-01-12 22:00:00,NA,1.7
1848-01-13,NA,NA
1848-01-13 22:00:00,NA,4.4
1848-01-14,NA,NA
1848-01-14 10:00:00,NA,6.1
1848-01-14 22:00:00,NA,7.2
1848-01-15,NA,NA
1848-01-15 13:00:00,NA,7.2
1848-01-15 16:00:00,NA,5
1848-01-15 22:00:00,NA,-3.3
1848-01-16,NA,NA
1848-01-16 22:00:00,NA,0
1848-01-17,NA,NA
1848-01-17 19:00:00,NA,-2.8
1848-01-17 22:00:00,NA,-1.1
1848-01-18 22:00:00,NA,-7.8
1848-01-19,NA,NA
1848-01-19 07:00:00,NA,-10.6
1848-01-19 22:00:00,NA,-1.7
1848-01-20,NA,NA
1848-01-20 07:00:00,NA,-1.7
1848-01-20 22:00:00,NA,3.3
1848-01-21,NA,NA
1848-01-21 22:00:00,NA,-1.7
1848-01-22,NA,NA
1848-01-22 07:00:00,NA,-4.4
1848-01-22 12:00:00,NA,2.2
1848-01-22 17:00:00,NA,6.7
1848-01-22 22:00:00,NA,1.1
1848-01-23,NA,NA
1848-01-23 22:00:00,NA,-2.2
1848-01-24,NA,NA
1848-01-24 07:00:00,NA,-1.1
1848-01-24 17:00:00,NA,0
1848-01-24 22:00:00,NA,2.8
1848-01-25,NA,NA
1848-01-25 13:00:00,NA,6.7
1848-01-25 19:00:00,NA,4.4
1848-01-25 22:00:00,NA,4.4
1848-01-26,NA,NA
1848-01-26 16:00:00,NA,6.7
1848-01-26 22:00:00,NA,5
1848-01-27,NA,NA
1848-01-27 21:00:00,NA,0
1848-01-27 22:00:00,NA,0
1848-01-27 23:00:00,NA,0
1848-01-28,NA,NA
1848-01-28 14:00:00,NA,1.7
1848-01-28 18:00:00,NA,-0.6
1848-01-28 21:00:00,NA,-0.6
1848-01-28 22:00:00,NA,-2.8
1848-01-29,NA,NA
1848-01-29 11:00:00,NA,NA
1848-01-29 17:00:00,NA,0.6
1848-01-29 22:00:00,NA,-2.2
1848-01-30,NA,NA
1848-01-30 22:00:00,NA,2.2
1848-01-31,NA,NA
1848-01-31 11:00:00,NA,0
1848-01-31 12:00:00,NA,-0.6
1848-01-31 16:00:00,NA,-1.7
1848-01-31 21:00:00,NA,-2.8
1848-01-31 23:00:00,NA,-3.3
1848-02-01,NA,NA
1848-02-01 11:00:00,NA,-4.4
1848-02-01 16:00:00,NA,1.1
1848-02-01 18:00:00,NA,-7.2
1848-02-01 19:00:00,NA,-9.4
1848-02-01 22:00:00,NA,-10
1848-02-02,NA,-1.1
1848-02-02,NA,NA
1848-02-02 07:00:00,NA,-6.1
1848-02-02 09:00:00,NA,-4.4
1848-02-02 13:00:00,NA,-2.2
1848-02-02 14:00:00,NA,6.7
1848-02-02 22:00:00,NA,-6.7
1848-02-02 23:00:00,NA,-2.8
1848-02-03,NA,NA
1848-02-03 07:00:00,NA,-2.2
1848-02-03 10:00:00,NA,-1.7
1848-02-03 13:00:00,NA,-5.6
1848-02-03 15:00:00,NA,5
1848-02-03 16:00:00,NA,-7.2
1848-02-03 22:00:00,NA,-12.2
1848-02-03 23:00:00,NA,1.1
1848-02-04,NA,NA
1848-02-04 07:00:00,NA,-12.8
1848-02-04 15:00:00,NA,-3.9
1848-02-04 17:00:00,NA,-1.1
1848-02-04 22:00:00,NA,-2.8
1848-02-05,NA,NA
1848-02-05 07:00:00,NA,-5.6
1848-02-05 09:00:00,NA,-3.9
1848-02-05 15:00:00,NA,-2.2
1848-02-05 16:00:00,NA,-5
1848-02-05 19:00:00,NA,-6.1
1848-02-05 21:00:00,NA,-7.2
1848-02-05 22:00:00,NA,-6.1
1848-02-06,NA,NA
1848-02-06 07:00:00,NA,-2.8
1848-02-06 15:00:00,NA,4.4
1848-02-06 16:00:00,NA,4.4
1848-02-06 22:00:00,NA,-2.2
1848-02-07,NA,NA
1848-02-07 07:00:00,NA,-3.9
1848-02-07 15:00:00,NA,7.8
1848-02-07 18:00:00,NA,-2.2
1848-02-07 22:00:00,NA,5.6
1848-02-08,NA,NA
1848-02-08 10:00:00,NA,8.9
1848-02-08 13:00:00,NA,0
1848-02-08 14:00:00,NA,2.8
1848-02-08 17:00:00,NA,-2.8
1848-02-08 22:00:00,NA,1.7
1848-02-08 23:00:00,NA,-7.2
1848-02-09,NA,NA
1848-02-09 07:00:00,NA,-4.4
1848-02-09 15:00:00,NA,1.7
1848-02-09 18:00:00,NA,-2.8
1848-02-09 22:00:00,NA,0
1848-02-10,NA,NA
1848-02-10 07:00:00,NA,-5.6
1848-02-10 09:00:00,NA,-2.2
1848-02-10 17:00:00,NA,-5
1848-02-10 20:00:00,NA,-7.2
1848-02-10 22:00:00,NA,-0.6
1848-02-10 23:00:00,NA,-8.3
1848-02-11,NA,NA
1848-02-11 07:00:00,NA,-4.4
1848-02-11 20:00:00,NA,-8.3
1848-02-11 22:00:00,NA,3.3
1848-02-11 23:00:00,NA,-8.3
1848-02-12,NA,NA
1848-02-12 07:00:00,NA,-7.8
1848-02-12 13:00:00,NA,5.6
1848-02-12 20:00:00,NA,-7.2
1848-02-12 22:00:00,NA,1.1
1848-02-12 23:00:00,NA,-6.1
1848-02-13,NA,NA
1848-02-13 07:00:00,NA,-4.4
1848-02-13 16:00:00,NA,-1.7
1848-02-13 17:00:00,NA,-6.7
1848-02-13 21:00:00,NA,-9.4
1848-02-13 22:00:00,NA,0
1848-02-14,NA,NA
1848-02-14 12:00:00,NA,-3.9
1848-02-14 13:00:00,NA,4.4
1848-02-14 16:00:00,NA,NA
1848-02-14 18:00:00,NA,-7.2
1848-02-14 19:00:00,NA,-7.2
1848-02-14 22:00:00,NA,-2.2
1848-02-15,NA,NA
1848-02-15 06:00:00,NA,-8.9
1848-02-15 07:00:00,NA,-8.9
1848-02-15 08:00:00,NA,-0.6
1848-02-15 15:00:00,NA,-3.3
1848-02-15 20:00:00,NA,0
1848-02-15 22:00:00,NA,-2.2
1848-02-15 23:00:00,NA,-6.7
1848-02-16,NA,NA
1848-02-16 07:00:00,NA,-4.4
1848-02-16 13:00:00,NA,7.8
1848-02-16 17:00:00,NA,3.9
1848-02-16 22:00:00,NA,0.6
1848-02-17,NA,NA
1848-02-17 06:00:00,NA,0.6
1848-02-17 07:00:00,NA,0.6
1848-02-17 08:00:00,NA,0.6
1848-02-17 09:00:00,NA,4.4
1848-02-17 22:00:00,NA,1.1
1848-02-18,NA,NA
1848-02-18 06:00:00,NA,-3.3
1848-02-18 07:00:00,NA,-3.3
1848-02-18 08:00:00,NA,-0.6
1848-02-18 09:00:00,NA,4.4
1848-02-18 16:00:00,NA,0
1848-02-18 22:00:00,NA,1.7
1848-02-18 23:00:00,NA,-0.6
1848-02-19,NA,-0.6
1848-02-19,NA,NA
1848-02-19 09:00:00,NA,4.4
1848-02-19 15:00:00,NA,5.6
1848-02-19 22:00:00,NA,-0.6
1848-02-19 23:00:00,NA,5
1848-02-20,NA,NA
1848-02-20 11:00:00,NA,5.6
1848-02-20 12:00:00,NA,6.1
1848-02-20 16:00:00,NA,4.4
1848-02-20 22:00:00,NA,5
1848-02-21,NA,NA
1848-02-21 07:00:00,NA,0.6
1848-02-21 22:00:00,NA,3.3
1848-02-22,NA,NA
1848-02-22 13:00:00,NA,5.6
1848-02-22 19:00:00,NA,0.6
1848-02-22 22:00:00,NA,1.7
1848-02-23,NA,NA
1848-02-23 11:00:00,NA,1.1
1848-02-23 18:00:00,NA,-3.3
1848-02-23 22:00:00,NA,-0.6
1848-02-24,NA,NA
1848-02-24 07:00:00,NA,1.7
1848-02-24 09:00:00,NA,-1.1
1848-02-24 15:00:00,NA,10
1848-02-24 18:00:00,NA,-2.8
1848-02-24 22:00:00,NA,7.2
1848-02-25,NA,NA
1848-02-25 07:00:00,NA,-6.7
1848-02-25 13:00:00,NA,1.1
1848-02-25 14:00:00,NA,14.4
1848-02-25 18:00:00,NA,-3.9
1848-02-25 22:00:00,NA,6.7
1848-02-26,NA,NA
1848-02-26 08:00:00,NA,-1.7
1848-02-26 15:00:00,NA,7.2
1848-02-26 22:00:00,NA,4.4
1848-02-27,NA,NA
1848-02-27 11:00:00,NA,6.7
1848-02-27 13:00:00,NA,3.3
1848-02-27 15:00:00,NA,6.1
1848-02-27 22:00:00,NA,0
1848-02-28,NA,NA
1848-02-28 13:00:00,NA,8.9
1848-02-28 14:00:00,NA,8.3
1848-02-28 17:00:00,NA,5.6
1848-02-28 22:00:00,NA,1.7
1848-02-29,NA,NA
1848-02-29 07:00:00,NA,-5.6
1848-02-29 13:00:00,NA,14.4
1848-02-29 17:00:00,NA,-3.9
1848-02-29 22:00:00,NA,4.4
1848-04-01,NA,NA
1848-04-01 07:00:00,NA,0
1848-04-01 22:00:00,NA,1.7
1848-04-02,NA,NA
1848-04-02 22:00:00,NA,10
1848-04-03,NA,NA
1848-04-03 12:00:00,NA,12.8
1848-04-03 22:00:00,NA,10
1848-04-04,NA,NA
1848-04-04 15:00:00,NA,3.9
1848-04-04 22:00:00,NA,3.3
1848-04-05,NA,NA
1848-04-05 22:00:00,NA,8.9
1848-04-06,NA,NA
1848-04-06 13:00:00,NA,13.3
1848-04-06 22:00:00,NA,5
1848-04-07,NA,NA
1848-04-07 07:00:00,NA,3.3
1848-04-07 15:00:00,NA,12.2
1848-04-07 18:00:00,NA,8.9
1848-04-07 22:00:00,NA,2.8
1848-04-08,NA,NA
1848-04-08 07:00:00,NA,3.3
1848-04-08 22:00:00,NA,6.7
1848-04-09,NA,NA
1848-04-09 22:00:00,NA,7.8
1848-04-10,NA,NA
1848-04-10 07:00:00,NA,11.1
1848-04-10 14:00:00,NA,21.7
1848-04-10 17:00:00,NA,20.6
1848-04-10 22:00:00,NA,12.2
1848-04-11,NA,NA
1848-04-11 07:00:00,NA,14.4
1848-04-11 18:00:00,NA,11.1
1848-04-11 22:00:00,NA,8.9
1848-04-12,NA,NA
1848-04-12 07:00:00,NA,8.9
1848-04-12 08:00:00,NA,10.6
1848-04-12 16:00:00,NA,15
1848-04-12 22:00:00,NA,NA
1848-04-13,NA,NA
1848-04-13 13:00:00,NA,8.9
1848-04-13 16:00:00,NA,8.9
1848-04-13 22:00:00,NA,5
1848-04-14,NA,NA
1848-04-14 06:00:00,NA,5
1848-04-14 07:00:00,NA,3.9
1848-04-14 22:00:00,NA,3.3
1848-04-15,NA,NA
1848-04-15 11:00:00,NA,14.4
1848-04-15 22:00:00,NA,6.1
1848-04-16,NA,NA
1848-04-16 13:00:00,NA,16.1
1848-04-16 22:00:00,NA,6.7
1848-04-17,NA,NA
1848-04-17 22:00:00,NA,6.7
1848-04-18,NA,NA
1848-04-18 08:00:00,NA,6.7
1848-04-18 13:00:00,NA,1.7
1848-04-18 17:00:00,NA,0
1848-04-18 22:00:00,NA,0
1848-04-19,NA,NA
1848-04-19 06:00:00,NA,-2.8
1848-04-19 07:00:00,NA,-2.2
1848-04-19 08:00:00,NA,-1.1
1848-04-19 22:00:00,NA,1.7
1848-04-20,NA,NA
1848-04-20 14:00:00,NA,13.3
1848-04-20 22:00:00,NA,7.8
1848-04-21,NA,NA
1848-04-21 07:00:00,NA,NA
1848-04-21 14:00:00,NA,13.3
1848-04-21 22:00:00,NA,11.1
1848-04-22,NA,NA
1848-04-22 07:00:00,NA,6.7
1848-04-22 22:00:00,NA,5
1848-04-24,NA,NA
1848-04-24 22:00:00,NA,3.9
1848-04-25,NA,NA
1848-04-25 22:00:00,NA,5.6
1848-04-26,NA,NA
1848-04-26 22:00:00,NA,3.3
1848-04-27,NA,NA
1848-04-27 18:00:00,NA,12.8
1848-04-27 22:00:00,NA,6.7
1848-04-28,NA,NA
1848-04-28 22:00:00,NA,9.4
1848-04-29,NA,NA
1848-04-29 22:00:00,NA,7.2
1848-04-30,NA,NA
1848-04-30 22:00:00,NA,8.9
1848-05-02,NA,NA
1848-05-02 18:00:00,NA,13.3
1848-05-02 22:00:00,NA,15.6
1848-05-03 15:00:00,NA,21.7
1848-05-03 22:00:00,NA,15.6
1848-05-04,NA,NA
1848-05-04 08:00:00,NA,15.6
1848-05-04 12:00:00,NA,13.3
1848-05-04 22:00:00,NA,15
1848-05-05,NA,NA
1848-05-05 07:00:00,NA,18.3
1848-05-05 16:00:00,NA,22.8
1848-05-05 19:00:00,NA,19.4
1848-05-05 22:00:00,NA,15
1848-05-06,NA,NA
1848-05-06 15:00:00,NA,24.4
1848-05-06 22:00:00,NA,14.4
1848-05-07,NA,NA
1848-05-07 13:00:00,NA,20
1848-05-07 22:00:00,NA,15
1848-05-08,NA,NA
1848-05-08 22:00:00,NA,6.7
1848-05-09,NA,NA
1848-05-09 22:00:00,NA,13.3
1848-05-10,NA,NA
1848-05-10 15:00:00,NA,14.4
1848-05-10 19:00:00,NA,8.9
1848-05-10 22:00:00,NA,7.2
1848-05-11,NA,NA
1848-05-11 18:00:00,NA,13.9
1848-05-11 22:00:00,NA,7.2
1848-05-12,NA,NA
1848-05-12 07:00:00,NA,4.4
1848-05-12 17:00:00,NA,15.6
1848-05-12 18:00:00,NA,15.6
1848-05-12 22:00:00,NA,7.2
1848-05-13,NA,NA
1848-05-13 10:00:00,NA,14.4
1848-05-13 18:00:00,NA,15.6
1848-05-13 22:00:00,NA,6.1
1848-05-14,NA,NA
1848-05-14 14:00:00,NA,16.7
1848-05-14 22:00:00,NA,10
1848-05-15,NA,NA
1848-05-15 22:00:00,NA,16.1
1848-05-16,NA,NA
1848-05-16 14:00:00,NA,15
1848-05-16 22:00:00,NA,12.8
1848-05-17,NA,NA
1848-05-17 12:00:00,NA,17.8
1848-05-17 17:00:00,NA,20.3
1848-05-17 22:00:00,NA,12.8
1848-05-18,NA,NA
1848-05-18 15:00:00,NA,24.4
1848-05-18 22:00:00,NA,15.6
1848-05-19,NA,NA
1848-05-19 10:00:00,NA,23.9
1848-05-19 11:00:00,NA,21.7
1848-05-19 17:00:00,NA,21.7
1848-05-19 22:00:00,NA,18.3
1848-05-20,NA,NA
1848-05-20 11:00:00,NA,21.7
