"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Montreal","45.5","-73.6","17.4","America/Montreal","5","71612","7025280"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","atb","cd","cv","dd","e","hd","p","pr","ptb","pte","rh","sd","ta","ta_mean","tb","tdb","w"
1855-10-20,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,12.78,NA,NA,NA
1855-10-20 07:00:00,15.56,NA,0,180,11.58,NA,1012.87,NA,NA,NA,NA,NA,11.11,NA,10,11.11,1
1855-10-20 14:00:00,16.11,NA,0,202.5,14.46,NA,1012.53,NA,NA,NA,72,NA,14.44,NA,14.44,17.22,1
1855-10-20 21:00:00,16.11,NA,0,202.5,12.06,NA,1014.22,NA,NA,NA,81,NA,12.78,NA,11.11,12.78,0
1855-10-21,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,11.5,NA,NA,NA
1855-10-21 07:00:00,15.56,45,2,22.5,9.35,NA,1015.24,NA,NA,NA,78,NA,9.72,NA,7.78,9.44,5
1855-10-21 14:00:00,14.44,NA,0,22.5,10.7,NA,1008.81,NA,NA,NA,69,NA,13.33,NA,10.56,13.33,20
1855-10-21 21:00:00,13.33,45,4,225,8.94,NA,1005.08,NA,NA,NA,78,NA,8.89,NA,7.22,8.89,11
1855-10-22,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,10.42,NA,NA,NA
1855-10-22 07:00:00,14.44,315,2,225,9.28,NA,1001.02,NA,NA,NA,72,NA,10.56,NA,8.33,10.56,16
1855-10-22 14:00:00,14.44,247.5,4,247.5,5.55,NA,1006.77,NA,NA,NA,46,NA,10.28,NA,6.11,10.56,16
1855-10-22 21:00:00,15,247.5,4,247.5,5.45,NA,1011.18,NA,NA,NA,60,NA,6.67,NA,3.89,6.67,11
1855-10-23,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,4.72,NA,NA,NA
1855-10-23 07:00:00,14.44,247.5,1,0,5.79,NA,1012.53,NA,NA,NA,63,NA,3.89,NA,1.67,3.89,1
1855-10-23 14:00:00,18.89,225,3,0,5.79,NA,1011.85,NA,NA,NA,66,NA,5.56,NA,3.33,5.56,2
1855-10-23 21:00:00,15.56,225,4,0,4.84,NA,1013.88,NA,NA,NA,91,NA,3.33,NA,2.78,3.33,2
1855-10-24,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,1.94,NA,NA,NA
1855-10-24 07:00:00,16.67,225,1,0,4.5,NA,1015.58,NA,NA,NA,81,NA,2.78,NA,1.67,2.78,5
1855-10-24 14:00:00,13.89,45,4,45,6.57,NA,1011.85,NA,NA,NA,79,NA,1.11,NA,0,1.11,5
1855-10-24 21:00:00,20,45,4,45,5.18,NA,1006.43,NA,NA,NA,80,NA,0.56,NA,0.56,1.67,2
1855-10-25,NA,NA,NA,NA,NA,NA,NA,10.41,"all night","8[am]",NA,NA,NA,2.78,NA,NA,NA
1855-10-25 07:00:00,15.56,45,2,0,5.28,NA,998.98,NA,NA,NA,90,NA,2.22,NA,1.67,2.22,5
1855-10-25 14:00:00,18.33,315,2,315,4.54,NA,999.32,NA,NA,NA,72,NA,3.33,NA,1.67,3.33,16
1855-10-25 21:00:00,19.44,315,2,0,5.05,NA,1007.45,NA,NA,NA,70,NA,1.67,NA,0,1.67,5
1855-10-26,NA,NA,NA,NA,NA,NA,NA,5.59,"9 am","11 pm",NA,NA,NA,3.06,NA,NA,NA
1855-10-26 07:00:00,15.56,NA,0,270,6.1,NA,1012.53,NA,NA,NA,79,NA,0,NA,-1.11,0,2
1855-10-26 14:00:00,17.78,225,3,225,7.04,NA,1012.53,NA,NA,NA,75,NA,6.11,NA,4.44,6.11,5
1855-10-26 21:00:00,18.89,225,2,225,6.98,NA,1008.81,NA,NA,NA,82,NA,4.44,NA,3.33,4.44,5
1855-10-27,NA,NA,NA,NA,NA,NA,NA,1.27,"3 pm","4:30pm",NA,NA,NA,6.73,NA,NA,NA
1855-10-27 07:00:00,17.22,225,2,180,7.31,NA,1001.69,NA,NA,NA,82,NA,5,NA,3.89,5,5
1855-10-27 14:00:00,15.56,225,2,225,7.62,NA,1002.03,NA,NA,NA,70,NA,8.47,NA,6.11,8.33,5
1855-10-27 21:00:00,15,225,1,225,7.65,NA,1000,NA,NA,NA,83,NA,5.56,NA,4.44,5.56,1
1855-10-28,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,NA,NA,4.03,NA,NA,NA
1855-10-28 07:00:00,16.11,0,1,0,4.64,NA,997.29,NA,NA,NA,81,NA,3.33,NA,2.22,3.33,5
1855-10-28 14:00:00,16.11,315,2,337.5,4.27,NA,1001.02,NA,NA,NA,51,NA,4.72,NA,2.78,6.11,2
1855-10-28 21:00:00,14.44,315,2,337.5,4.64,NA,1007.45,NA,NA,NA,81,NA,3.33,NA,2.22,3.33,1
1855-10-29,NA,NA,NA,NA,NA,NA,NA,0,"during night","during night",NA,NA,NA,4.23,NA,NA,NA
1855-10-29 07:00:00,10.56,315,1,315,5.05,NA,1014.9,NA,NA,NA,70,NA,1.67,NA,0,1.67,5
1855-10-29 14:00:00,13.89,270,2,270,5.45,NA,1013.88,NA,NA,NA,60,NA,6.81,NA,3.89,6.67,2
1855-10-29 21:00:00,13.89,270,2,292.5,4.5,NA,1009.14,NA,NA,NA,91,NA,4.17,NA,3.33,3.89,1
1855-10-30,NA,NA,NA,NA,NA,NA,NA,3.05,"empty","empty",NA,NA,NA,8.61,NA,NA,NA
1855-10-30 07:00:00,15,270,1,180,8.36,NA,1001.02,NA,NA,NA,84,NA,6.67,NA,5.56,6.67,1
1855-10-30 14:00:00,13.89,225,4,292.5,5.01,NA,1007.45,NA,NA,NA,40,NA,13.89,NA,5.56,10.56,20
1855-10-30 21:00:00,13.89,NA,0,292.5,5.38,NA,1026.75,NA,NA,NA,65,NA,5,NA,2.78,5,1
1855-10-31,NA,NA,NA,NA,NA,NA,NA,0,"during night","during night",NA,NA,NA,4.23,NA,NA,NA
1855-10-31 07:00:00,13.89,NA,0,337.5,4.77,NA,1023.71,NA,NA,NA,61,NA,2.22,NA,0,2.22,1
1855-10-31 14:00:00,13.33,NA,0,180,5.18,NA,1023.37,NA,NA,NA,59,NA,6.25,NA,3.33,6.11,1
1855-10-31 21:00:00,15,225,2,180,7.96,NA,1014.9,NA,NA,NA,91,NA,4.44,NA,3.89,4.44,1
1855-11-01,NA,NA,NA,NA,NA,NA,NA,1.02,"1am | 11:15am","6am | 4:30pm",NA,NA,NA,9.44,NA,NA,NA
1855-11-01 07:00:00,14.44,270,2,180,9.48,NA,1006.1,NA,NA,NA,84.2,NA,8.33,NA,7.5,8.33,5
1855-11-01 14:00:00,15,315,1,225,12.12,NA,1006.43,NA,NA,NA,92.9,NA,10.56,NA,10,10.56,5
1855-11-01 21:00:00,15,315,1,45,8.97,NA,1015.58,NA,NA,NA,96.9,NA,6.28,NA,5.56,6.11,5
1855-11-02,NA,NA,NA,NA,NA,NA,NA,1.27,"empty","empty",NA,NA,NA,4.17,NA,NA,NA
1855-11-02 07:00:00,12.78,NA,0,270,5.28,NA,1018.63,NA,NA,NA,71.6,NA,1.67,NA,0.83,1.67,11
1855-11-02 14:00:00,13.89,337.5,3,22.5,6.47,NA,1018.63,NA,NA,NA,64.8,NA,6.67,NA,4.44,6.67,5
1855-11-02 21:00:00,16.67,337.5,2,22.5,4.81,NA,1021.33,NA,NA,NA,61.7,NA,2.78,NA,1.67,2.78,2
1855-11-03,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,3.36,NA,NA,NA
1855-11-03 07:00:00,12.22,NA,0,45,6.3,NA,1022.35,NA,NA,NA,94,NA,0,NA,-0.56,0,2
1855-11-03 14:00:00,11.11,337.5,2,22.5,4.94,NA,1020.66,NA,NA,NA,57.3,NA,4.39,NA,2.22,4.44,2
1855-11-03 21:00:00,11.67,NA,0,22.5,5.62,NA,1021.33,NA,NA,NA,78.7,NA,1.11,NA,0,1.11,1
1855-11-04,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,2.22,NA,NA,NA
1855-11-04 07:00:00,11.67,0,1,22.5,5.76,NA,1022.01,NA,NA,NA,45.1,NA,-0.56,NA,-1.11,-0.56,1
1855-11-04 14:00:00,13.33,NA,0,22.5,6.67,NA,1019.98,NA,NA,NA,75.8,NA,5,NA,3.89,4.44,1
1855-11-04 21:00:00,13.89,NA,0,22.5,3.56,NA,1025.74,NA,NA,NA,41.5,NA,1.67,NA,1.67,5,1
1855-11-05,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,1.81,NA,NA,NA
1855-11-05 07:00:00,12.78,NA,0,22.5,5.11,NA,1027.43,NA,NA,NA,79.9,NA,-0.28,NA,-1.67,-0.56,1
1855-11-05 14:00:00,12.78,NA,0,157.5,4.5,NA,1025.74,NA,NA,NA,54.3,NA,3.89,NA,3.33,3.89,1
1855-11-05 21:00:00,13.33,NA,0,157.5,4.94,NA,1023.71,NA,NA,NA,63.2,NA,2.78,NA,2.22,2.78,1
1855-11-06,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,5.83,NA,NA,NA
1855-11-06 07:00:00,12.78,NA,0,157.5,4.81,NA,1021,NA,NA,NA,59.6,NA,3.33,NA,2.78,3.33,1
1855-11-06 14:00:00,13.33,NA,0,180,7.96,NA,1018.29,NA,NA,NA,42.5,NA,8.33,NA,6.11,8.33,1
1855-11-06 21:00:00,15,NA,0,180,8.97,NA,1017.61,NA,NA,NA,90.9,NA,6.11,NA,5.56,6.11,1
1855-11-07,NA,NA,NA,NA,NA,NA,NA,0,"4pm","12am",NA,NA,NA,9.31,NA,NA,NA
1855-11-07 07:00:00,14.44,NA,0,180,12.36,NA,1015.24,NA,NA,NA,90.9,NA,6.11,NA,5.56,6.11,1
1855-11-07 14:00:00,14.44,225,1,180,10.19,NA,1011.51,NA,NA,NA,69.6,NA,12.5,NA,10,12.78,1
1855-11-07 21:00:00,15.56,225,1,180,11.58,NA,1010.5,NA,NA,NA,86.5,NA,11.39,NA,10,11.11,1
1855-11-08,NA,NA,NA,NA,NA,NA,NA,4.06,"12am","1am",NA,NA,NA,10.86,NA,NA,NA
1855-11-08 07:00:00,15.56,225,2,315,10.7,NA,1015.58,NA,NA,NA,81.5,NA,10,NA,8.89,10,1
1855-11-08 14:00:00,15.56,225,2,337.5,7.69,NA,1017.27,NA,NA,NA,61.6,NA,11.72,NA,8.33,11.67,1
1855-11-08 21:00:00,15.56,NA,0,337.5,9.04,NA,1020.32,NA,NA,NA,82.1,NA,6.81,NA,5.56,6.67,1
1855-11-09,NA,NA,NA,NA,NA,NA,NA,1.78,"empty","empty",NA,NA,NA,6.32,NA,NA,NA
1855-11-09 07:00:00,15,225,1,315,5.99,NA,1025.4,NA,NA,NA,68.8,NA,4.31,NA,2.78,4.44,1
1855-11-09 14:00:00,13.89,225,1,0,5.82,NA,1027.77,NA,NA,NA,53.6,NA,8.33,NA,5,8.33,2
1855-11-09 21:00:00,13.89,225,1,0,5.89,NA,1027.77,NA,NA,NA,79.6,NA,1.67,NA,1.11,1.67,2
1855-11-10,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,4.79,NA,NA,NA
1855-11-10 07:00:00,18.89,225,1,180,7.11,NA,1025.74,NA,NA,NA,90.1,NA,1.11,NA,0.56,1.11,1
1855-11-10 14:00:00,13.33,225,1,180,7.62,NA,1019.98,NA,NA,NA,42.5,NA,8.47,NA,6.11,8.33,1
1855-11-10 21:00:00,13.33,225,1,180,6.98,NA,1018.96,NA,NA,NA,81.5,NA,5.83,NA,5,6.11,1
1855-11-11,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,7.39,NA,NA,NA
1855-11-11 07:00:00,13.33,225,1,180,7.31,NA,1021.67,NA,NA,NA,81.5,NA,6.11,NA,5,6.11,1
1855-11-11 14:00:00,12.78,225,1,337.5,8.94,NA,1019.64,NA,NA,NA,77,NA,8.67,NA,7.22,8.89,5
1855-11-11 21:00:00,13.89,225,1,22.5,7.65,NA,1025.06,NA,NA,NA,80.9,NA,5.56,NA,4.44,5.56,5
1855-11-12,NA,NA,NA,NA,NA,NA,NA,0,"8:30am | 11:30pm","8:30am | 12am",NA,NA,NA,6.67,NA,NA,NA
1855-11-12 07:00:00,13.89,225,1,22.5,7.31,NA,1025.74,NA,NA,NA,77.4,NA,5,NA,3.89,5,5
1855-11-12 14:00:00,13.89,180,1,45,8.53,NA,1015.92,NA,NA,NA,76.6,NA,8.33,NA,6.67,8.33,2
1855-11-12 21:00:00,14.44,180,1,45,10.26,NA,1018.96,NA,NA,NA,99.9,NA,6.67,NA,6.67,6.67,2
1855-11-13,NA,NA,NA,NA,NA,NA,NA,20.57,"12am","7:30am",NA,NA,NA,10,NA,NA,NA
1855-11-13 07:00:00,15,180,1,180,10.19,NA,1016.59,NA,NA,NA,91.8,NA,8.33,NA,7.78,8.33,2
1855-11-13 14:00:00,15,NA,0,247.5,8.03,NA,1015.58,NA,NA,NA,61.6,NA,11.67,NA,8.33,11.67,11
1855-11-13 21:00:00,15.56,NA,0,247.5,7.79,NA,1017.27,NA,NA,NA,74.6,NA,7.22,NA,5.56,7.22,5
1855-11-14,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,8.78,NA,NA,NA
1855-11-14 07:00:00,13.89,270,2,247.5,7.99,NA,1018.29,NA,NA,NA,81.5,NA,6.44,NA,5,6.11,5
1855-11-14 14:00:00,14.44,NA,0,247.5,8.36,NA,1015.24,NA,NA,NA,61.5,NA,11.67,NA,8.33,11.67,5
1855-11-14 21:00:00,15,NA,0,247.5,8.77,NA,1016.93,NA,NA,NA,82.9,NA,7.22,NA,6.11,7.22,5
1855-11-15,NA,NA,NA,NA,NA,NA,NA,0,"11pm","10am",NA,NA,NA,5.28,NA,NA,NA
1855-11-15 07:00:00,13.89,NA,0,0,4.81,NA,1020.66,NA,NA,NA,59.6,NA,3.33,NA,2.78,3.33,1
1855-11-15 14:00:00,15,270,1,22.5,7.52,NA,1015.92,NA,NA,NA,66.2,NA,7.22,NA,5,7.22,1
1855-11-15 21:00:00,13.89,225,2,22.5,6.02,NA,1011.85,NA,NA,NA,68.8,NA,4.44,NA,2.78,4.44,2
1855-11-16,NA,NA,NA,NA,NA,NA,NA,27.94,NA,NA,NA,NA,NA,6.43,NA,NA,NA
1855-11-16 07:00:00,14.44,270,3,202.5,7.15,NA,999.66,NA,NA,NA,99.9,NA,7.22,NA,7.22,7.22,5
1855-11-16 14:00:00,15,270,3,0,6.16,NA,1004.74,NA,NA,NA,52.3,NA,5.64,NA,2.78,5.56,11
1855-11-16 21:00:00,13.33,NA,0,0,4.4,NA,1018.29,NA,NA,NA,76.4,NA,3.89,NA,-2.78,-1.67,2
1855-11-17,NA,NA,NA,NA,NA,NA,NA,0,"9:15pm","10am",NA,NA,NA,-4.24,NA,NA,NA
1855-11-17 07:00:00,12.22,NA,0,0,4.03,NA,1022.35,NA,NA,NA,74.5,NA,-5,NA,-5.56,-5,1
1855-11-17 14:00:00,14.44,225,3,67.5,3.66,NA,1021.33,NA,NA,NA,68.6,NA,-3.47,NA,-4.44,-3.33,5
1855-11-17 21:00:00,11.67,225,3,67.5,3.86,NA,1015.92,NA,NA,NA,75.1,NA,-4.17,NA,-5,-4.44,5
1855-11-18,NA,NA,NA,NA,NA,NA,NA,9.91,"empty","8:30am",NA,NA,NA,-2.78,NA,NA,NA
1855-11-18 07:00:00,11.67,225,3,45,5.25,NA,1006.43,NA,NA,NA,99.9,NA,-3.89,NA,-3.89,-3.89,5
1855-11-18 14:00:00,12.22,225,4,270,4.54,NA,1012.19,NA,NA,NA,76.1,NA,-1.67,NA,-2.78,-1.67,11
1855-11-18 21:00:00,12.78,225,1,270,5.96,NA,1012.19,NA,NA,NA,95.4,NA,-1.25,NA,-1.28,-1.11,11
1855-11-19,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,NA,NA,-2.08,NA,NA,NA
1855-11-19 07:00:00,12.78,NA,0,22.5,4.2,NA,1011.85,NA,NA,NA,81.4,NA,-3.06,NA,-3.89,-3.33,1
1855-11-19 14:00:00,13.89,270,4,0,4.1,NA,1015.24,NA,NA,NA,67.1,NA,-1.11,NA,-2.5,-1.11,16
1855-11-19 21:00:00,15.56,270,1,270,2.74,NA,1019.98,NA,NA,NA,71.3,NA,-6.94,NA,-7.78,-7.22,5
1855-11-20,NA,NA,NA,NA,NA,NA,NA,0.51,"empty","empty",NA,NA,NA,-8.82,NA,NA,NA
1855-11-20 07:00:00,12.22,NA,0,0,2.37,NA,1024.38,NA,NA,NA,71.8,NA,-10.69,NA,-11.67,-10.56,2
1855-11-20 14:00:00,12.78,NA,0,0,2.44,NA,1024.72,NA,NA,NA,60.1,NA,-6.94,NA,-7.78,-7.22,2
1855-11-20 21:00:00,16.11,270,1,0,2.51,NA,1024.38,NA,NA,NA,63.9,NA,-7.78,NA,-8.61,-7.78,2
1855-11-21,NA,NA,NA,NA,NA,NA,NA,0,"8:30am","11pm",NA,NA,NA,-7.28,NA,NA,NA
1855-11-21 07:00:00,11.11,270,1,0,3.62,NA,1016.59,NA,NA,NA,99.9,NA,-9.44,NA,-9.44,-9.44,2
1855-11-21 14:00:00,13.33,337.5,1,45,4.88,NA,1005.76,NA,NA,NA,99.9,NA,-5.11,NA,-5,-5,1
1855-11-21 21:00:00,12.22,337.5,2,22.5,2.51,NA,1004.4,NA,NA,NA,57.9,NA,-6.11,NA,-9.72,-6.11,2
1855-11-22,NA,NA,NA,NA,NA,NA,NA,9.65,"empty","empty",NA,NA,NA,-8.06,NA,NA,NA
1855-11-22 07:00:00,11.11,NA,0,0,2.64,NA,1017.95,NA,NA,NA,74.1,NA,-9.44,NA,-10,-9.44,5
1855-11-22 14:00:00,12.22,NA,0,337.5,2.84,NA,1022.01,NA,NA,NA,74.4,NA,-6.67,NA,-7.22,-6.67,2
1855-11-22 21:00:00,12.78,270,2,270,4.27,NA,1020.32,NA,NA,NA,98.9,NA,-6.67,NA,-6.94,-6.67,2
1855-11-23,NA,NA,NA,NA,NA,NA,NA,0,"4:30pm","12am",NA,NA,NA,-2.64,NA,NA,NA
1855-11-23 07:00:00,12.22,225,1,180,5.76,NA,1006.43,NA,NA,NA,86.1,NA,-6.39,NA,-6.94,-6.67,1
1855-11-23 14:00:00,15.56,225,1,225,6.06,NA,995.26,NA,NA,NA,84.5,NA,1.11,NA,0,1.11,11
1855-11-23 21:00:00,13.89,225,1,225,7.48,NA,985.44,NA,NA,NA,99.9,NA,1.67,NA,1.67,1.67,11
1855-11-24,NA,NA,NA,NA,NA,NA,NA,17.02,"empty","empty",NA,NA,NA,-12.22,NA,NA,NA
1855-11-24 07:00:00,12.22,225,1,315,2.78,NA,1008.81,NA,NA,NA,99.9,NA,-13.33,NA,-13.33,-13.33,20
1855-11-24 14:00:00,11.67,NA,0,315,5.76,NA,1016.93,NA,NA,NA,74,NA,-11.11,NA,-11.67,-11.11,27
1855-11-24 21:00:00,12.22,225,2,315,2.84,NA,1017.95,NA,NA,NA,74.2,NA,-8.33,NA,-8.89,-8.33,16
1855-11-25,NA,NA,NA,NA,NA,NA,NA,0,"2pm | 8pm","5pm | 1am",NA,NA,NA,-2.32,NA,NA,NA
1855-11-25 07:00:00,11.67,225,1,180,4.3,NA,1014.9,NA,NA,NA,88.1,NA,-4.36,NA,-4.72,-4.44,2
1855-11-25 14:00:00,11.67,225,2,180,6.6,NA,1004.4,NA,NA,NA,99.9,NA,-0.28,NA,-0.28,-0.28,2
1855-11-25 21:00:00,13.33,225,2,135,7.04,NA,1012.53,NA,NA,NA,99.9,NA,2.67,NA,2.78,2.78,2
1855-11-26,NA,NA,NA,NA,NA,NA,NA,5.84,"1:45pm","4pm",NA,NA,NA,3.75,NA,NA,NA
1855-11-26 07:00:00,13.89,225,1,247.5,7.89,NA,994.24,NA,NA,NA,92,NA,4.17,NA,3.33,3.89,5
1855-11-26 14:00:00,13.89,270,3,270,7.96,NA,994.92,NA,NA,NA,95.7,NA,3.33,NA,3.06,3.33,5
1855-11-26 21:00:00,13.89,270,2,292.5,6.23,NA,999.66,NA,NA,NA,95.1,NA,-0.28,NA,-0.28,0,5
1855-11-27,NA,NA,NA,NA,NA,NA,NA,12.45,"8am | 5:30pm","11am | 7pm",NA,NA,NA,-1.22,NA,NA,NA
1855-11-27 07:00:00,12.78,270,1,315,4.33,NA,1006.43,NA,NA,NA,81.1,NA,-3.33,NA,-3.89,-3.33,2
1855-11-27 14:00:00,15,270,2,180,6.91,NA,1015.24,NA,NA,NA,95.7,NA,0.89,NA,0.83,1.11,1
1855-11-27 21:00:00,15,225,1,180,7.48,NA,1011.51,NA,NA,NA,99.9,NA,1.67,NA,1.67,1.67,2
1855-11-28,NA,NA,NA,NA,NA,NA,NA,6.6,"10am | 8pm","12:45pm | 11pm",NA,NA,NA,3.54,NA,NA,NA
1855-11-28 07:00:00,13.89,225,1,225,7.35,NA,988.15,NA,NA,NA,92,NA,2.78,NA,2.22,2.78,1
1855-11-28 14:00:00,11.67,270,1,270,7.96,NA,987.81,NA,NA,NA,89.6,NA,4.31,NA,3.89,4.44,2
1855-11-28 21:00:00,13.89,270,1,270,4.13,NA,995.26,NA,NA,NA,80.4,NA,-4.17,NA,-4.44,-3.89,1
1855-11-29,NA,NA,NA,NA,NA,NA,NA,12.45,"10am","12pm",NA,NA,NA,-8.89,NA,NA,NA
1855-11-29 07:00:00,11.67,NA,0,0,2.44,NA,1000.34,NA,NA,NA,74.1,NA,-10.56,NA,-11.11,-10.56,5
1855-11-29 14:00:00,11.11,270,1,0,3.08,NA,1001.02,NA,NA,NA,74.3,NA,-7.22,NA,-7.78,-7.22,2
1855-11-29 21:00:00,11.67,NA,0,0,2.74,NA,1006.1,NA,NA,NA,74.2,NA,-8.89,NA,-9.44,-8.89,2
1855-11-30,NA,NA,NA,NA,NA,NA,NA,16.76,"empty","empty",NA,NA,NA,-5.83,NA,NA,NA
1855-11-30 07:00:00,10,NA,0,270,0.61,NA,1013.88,NA,NA,NA,74.1,NA,-9.44,NA,-10,-9.44,2
1855-11-30 14:00:00,13.89,225,1,225,4.77,NA,1014.9,NA,NA,NA,82.6,NA,-2.22,NA,-2.78,-2.22,1
1855-11-30 21:00:00,16.11,225,1,180,4.54,NA,1010.84,NA,NA,NA,81.4,NA,-2.5,NA,-3.33,-2.78,1
1855-12-01,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,1.39,NA,NA,NA
1855-12-01 07:00:00,12.78,270,1,180,5.05,NA,1005.42,NA,NA,NA,90.2,NA,-2.5,NA,-3.06,-2.78,0
1855-12-01 14:00:00,13.89,270,4,180,7.31,NA,1001.69,NA,NA,NA,80.1,NA,5.28,NA,3.89,5,1
1855-12-01 21:00:00,15.56,270,1,180,6.74,NA,1000.68,NA,NA,NA,84.6,NA,2.78,NA,12.78,2.78,2
1855-12-02,NA,NA,NA,NA,NA,NA,NA,0.23,"4:30pm",NA,NA,NA,NA,5.07,NA,NA,NA
1855-12-02 07:00:00,14.44,225,1,180,7.11,NA,995.94,NA,NA,NA,92,NA,2.22,NA,1.67,2.22,1
1855-12-02 14:00:00,13.33,225,1,180,10.06,NA,987.13,NA,NA,NA,91.9,NA,7.92,NA,7.22,7.78,1
1855-12-02 21:00:00,15.56,225,1,180,9.58,NA,986.12,NA,NA,NA,99.9,NA,5.56,NA,5.56,5.56,1
1855-12-03,NA,NA,NA,NA,NA,NA,NA,1.14,NA,"3am",NA,NA,NA,2.5,NA,NA,NA
1855-12-03 07:00:00,13.89,270,1,270,6.84,NA,1006.1,NA,NA,NA,91.9,NA,1.67,NA,1.11,1.67,5
1855-12-03 14:00:00,14.44,225,2,247.5,4.4,NA,992.89,NA,NA,NA,57.8,NA,3.33,NA,1.67,3.33,2
1855-12-03 21:00:00,16.11,225,2,247.5,6.54,NA,1001.36,NA,NA,NA,88,NA,1.67,NA,0.83,1.67,2
1855-12-04,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,1.11,NA,NA,NA
1855-12-04 07:00:00,13.33,225,1,247.5,6.64,NA,1004.74,NA,NA,NA,98.6,NA,0.56,NA,0.17,0.56,2
1855-12-04 14:00:00,14.44,225,3,270,7.15,NA,1008.81,NA,NA,NA,95.7,NA,1.67,NA,1.39,1.67,5
1855-12-04 21:00:00,17.22,225,1,270,5.76,NA,1013.55,NA,NA,NA,80.9,NA,1.11,NA,-0.28,1.11,5
1855-12-05,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,NA,NA,1.04,NA,NA,NA
1855-12-05 07:00:00,14.44,NA,0,202.5,3.62,NA,1014.56,NA,NA,NA,66.2,NA,-2.67,NA,-3.89,-2.78,2
1855-12-05 14:00:00,13.33,NA,0,202.5,8.57,NA,1014.9,NA,NA,NA,93,NA,4.72,NA,4.44,5,2
1855-12-05 21:00:00,15,NA,0,202.5,6.3,NA,1012.87,NA,NA,NA,91,NA,0.56,NA,-0.56,0.56,2
1855-12-06,NA,NA,NA,NA,NA,NA,NA,0.23,"5pm","11:30pm",NA,NA,NA,1.81,NA,NA,NA
1855-12-06 07:00:00,13.89,225,1,202.5,5.32,NA,1014.56,NA,NA,NA,88.5,NA,-1.39,NA,3.89,-1.11,2
1855-12-06 14:00:00,14.44,225,1,180,6.26,NA,1012.19,NA,NA,NA,69.3,NA,5,NA,2.22,5,5
1855-12-06 21:00:00,14.44,225,1,180,7.15,NA,1009.48,NA,NA,NA,95.7,NA,1.67,NA,1.39,1.67,5
1855-12-07,NA,NA,NA,NA,NA,NA,NA,1.14,"empty","empty",NA,NA,NA,0.28,NA,NA,NA
1855-12-07 07:00:00,12.78,270,2,315,6.5,NA,1015.24,NA,NA,NA,84.6,NA,2.22,NA,1.11,2.22,5
1855-12-07 14:00:00,13.89,315,3,315,4.1,NA,1020.66,NA,NA,NA,54.6,NA,-0.56,NA,-2.5,-0.56,2
