"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortPeelRiver","67.43","-135",NA,"America/Inuvik","7","71052","2201601"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","cv","dd","hd","pr","ptb","pte","sd","ta","w"
1864-11-09,NA,NA,NA,25.4,"empty","3am",NA,NA,NA
1864-11-09 07:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,1
1864-11-09 14:00:00,NA,0,NA,NA,NA,NA,NA,-20,1
1864-11-09 21:00:00,NA,135,NA,NA,NA,NA,NA,-21.11,1
1864-11-10,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-10 07:00:00,NA,0,NA,NA,NA,NA,NA,-21.67,1
1864-11-10 14:00:00,NA,0,NA,NA,NA,NA,NA,-20,1
1864-11-10 21:00:00,NA,0,NA,NA,NA,NA,NA,-20,1
1864-11-11,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-11 07:00:00,NA,0,NA,NA,NA,NA,NA,-20,1
1864-11-11 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-11-11 21:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,1
1864-11-12,NA,NA,NA,0,"3am","empty",0,NA,NA
1864-11-12 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-11-12 14:00:00,NA,0,NA,NA,NA,NA,NA,-14.44,1
1864-11-12 21:00:00,NA,0,NA,NA,NA,NA,NA,-16.11,1
1864-11-13,NA,NA,NA,76.2,"empty","6pm",NA,NA,NA
1864-11-13 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-11-13 14:00:00,NA,0,NA,NA,NA,NA,NA,-13.89,1
1864-11-13 21:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,1
1864-11-14,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-14 07:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1864-11-14 14:00:00,NA,0,NA,NA,NA,NA,NA,-21.67,1
1864-11-14 21:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1864-11-15,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-15 07:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1864-11-15 14:00:00,NA,0,NA,NA,NA,NA,NA,-21.11,1
1864-11-15 21:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1864-11-16,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-16 07:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,1
1864-11-16 14:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,1
1864-11-16 21:00:00,NA,0,NA,NA,NA,NA,NA,-28.89,1
1864-11-17,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-17 07:00:00,NA,135,NA,NA,NA,NA,NA,-37.78,1
1864-11-17 14:00:00,NA,45,NA,NA,NA,NA,NA,-33.89,1
1864-11-17 21:00:00,NA,90,NA,NA,NA,NA,NA,-36.11,1
1864-11-18,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-18 07:00:00,NA,0,NA,NA,NA,NA,NA,-34.44,1
1864-11-18 14:00:00,NA,0,NA,NA,NA,NA,NA,-38.33,1
1864-11-18 21:00:00,NA,0,NA,NA,NA,NA,NA,-33.89,1
1864-11-19,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-19 07:00:00,NA,180,NA,NA,NA,NA,NA,-23.33,1
1864-11-19 14:00:00,NA,180,NA,NA,NA,NA,NA,-26.11,2
1864-11-19 21:00:00,NA,180,NA,NA,NA,NA,NA,-10,1
1864-11-20,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-20 07:00:00,NA,135,NA,NA,NA,NA,NA,-3.89,2
1864-11-20 14:00:00,NA,180,NA,NA,NA,NA,NA,-9.44,1
1864-11-20 21:00:00,NA,90,NA,NA,NA,NA,NA,-13.33,2
1864-11-21,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-21 07:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,1
1864-11-21 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-11-21 21:00:00,NA,0,NA,NA,NA,NA,NA,-17.22,1
1864-11-22,NA,NA,NA,0,"3am","empty",NA,NA,NA
1864-11-22 07:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-11-22 14:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,1
1864-11-22 21:00:00,NA,0,NA,NA,NA,NA,NA,-21.11,1
1864-11-23,NA,NA,NA,25.4,"empty","4am",0,NA,NA
1864-11-23 07:00:00,NA,0,NA,NA,NA,NA,NA,-17.78,1
1864-11-23 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-11-23 21:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,1
1864-11-24,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-24 07:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,1
1864-11-24 14:00:00,NA,0,NA,NA,NA,NA,NA,-20,1
1864-11-24 21:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,1
1864-11-25,NA,NA,NA,0,"10am","empty",0,NA,NA
1864-11-25 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,1
1864-11-25 14:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,1
1864-11-25 21:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,11
1864-11-26,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-26 07:00:00,NA,0,NA,NA,NA,NA,NA,-28.89,1
1864-11-26 14:00:00,NA,0,NA,NA,NA,NA,NA,-27.78,5
1864-11-26 21:00:00,NA,0,NA,NA,NA,NA,NA,-32.22,5
1864-11-27,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-27 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,5
1864-11-27 14:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,1
1864-11-27 21:00:00,NA,0,NA,NA,NA,NA,NA,-32.22,1
1864-11-28,NA,NA,NA,76.2,"empty","6pm",0,NA,NA
1864-11-28 07:00:00,NA,90,NA,NA,NA,NA,NA,-33.33,2
1864-11-28 14:00:00,NA,90,NA,NA,NA,NA,NA,-32.78,1
1864-11-28 21:00:00,NA,90,NA,NA,NA,NA,NA,-34.44,1
1864-11-29,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-29 07:00:00,NA,90,NA,NA,NA,NA,NA,-42.22,1
1864-11-29 14:00:00,NA,90,NA,NA,NA,NA,NA,-42.78,1
1864-11-29 21:00:00,NA,90,NA,NA,NA,NA,NA,-44.44,1
1864-11-30,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-30 07:00:00,NA,90,NA,NA,NA,NA,NA,-45.56,1
1864-11-30 14:00:00,NA,90,NA,NA,NA,NA,NA,-43.33,1
1864-11-30 21:00:00,NA,90,NA,NA,NA,NA,NA,-46.11,1
1864-12-01 07:00:00,NA,90,NA,NA,NA,NA,NA,-40,1
1864-12-01 14:00:00,NA,90,NA,NA,NA,NA,NA,-38.33,1
1864-12-01 21:00:00,NA,90,NA,NA,NA,NA,NA,-37.22,1
1864-12-02 07:00:00,NA,270,NA,NA,NA,NA,NA,-37.22,1
1864-12-02 14:00:00,NA,270,NA,NA,NA,NA,NA,-32.78,1
1864-12-02 21:00:00,NA,270,NA,NA,NA,NA,NA,-6.67,1
1864-12-03 07:00:00,NA,270,NA,NA,NA,NA,NA,-12.22,2
1864-12-03 14:00:00,NA,270,NA,NA,NA,NA,NA,-10.56,1
1864-12-03 21:00:00,NA,270,NA,NA,NA,NA,NA,-7.78,1
1864-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-12-04 07:00:00,NA,90,NA,NA,NA,NA,NA,-24.44,1
1864-12-04 14:00:00,NA,90,NA,NA,NA,NA,NA,-25.56,1
1864-12-04 21:00:00,NA,90,NA,NA,NA,NA,NA,-30,1
1864-12-05,NA,NA,NA,NA,"6 am","8 am",NA,NA,NA
1864-12-05 07:00:00,NA,135,NA,NA,NA,NA,NA,-25.56,2
1864-12-05 14:00:00,NA,135,NA,NA,NA,NA,NA,-24.44,2
1864-12-05 21:00:00,NA,135,NA,NA,NA,NA,NA,-25,1
1864-12-06 07:00:00,NA,270,NA,NA,NA,NA,NA,-4.44,1
1864-12-06 14:00:00,NA,270,NA,NA,NA,NA,NA,-2.22,5
1864-12-06 21:00:00,NA,270,NA,NA,NA,NA,NA,-8.89,1
1864-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-12-07 07:00:00,NA,90,NA,NA,NA,NA,NA,-22.78,1
1864-12-07 14:00:00,NA,90,NA,NA,NA,NA,NA,-23.33,1
1864-12-07 21:00:00,NA,270,NA,NA,NA,NA,NA,-25.56,1
1864-12-08 07:00:00,NA,135,NA,NA,NA,NA,NA,-25.56,1
1864-12-08 14:00:00,NA,135,NA,NA,NA,NA,NA,-25.56,1
1864-12-08 21:00:00,NA,135,NA,NA,NA,NA,NA,-26.11,1
1864-12-09 07:00:00,NA,90,NA,NA,NA,NA,NA,-22.22,1
1864-12-09 14:00:00,NA,90,NA,NA,NA,NA,NA,-21.11,1
1864-12-09 21:00:00,NA,90,NA,NA,NA,NA,NA,-22.22,1
1864-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-12-10 07:00:00,NA,90,NA,NA,NA,NA,NA,-26.11,1
1864-12-10 14:00:00,NA,90,NA,NA,NA,NA,NA,-22.22,1
1864-12-10 21:00:00,NA,90,NA,NA,NA,NA,NA,-22.78,1
1864-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-12-11 07:00:00,NA,90,NA,NA,NA,NA,NA,-25.56,1
1864-12-11 14:00:00,NA,90,NA,NA,NA,NA,NA,-24.44,1
1864-12-11 21:00:00,NA,90,NA,NA,NA,NA,NA,-22.78,1
1864-12-12 07:00:00,NA,90,NA,NA,NA,NA,NA,-23.33,1
1864-12-12 14:00:00,NA,90,NA,NA,NA,NA,NA,-23.33,1
1864-12-12 21:00:00,NA,90,NA,NA,NA,NA,NA,-24.44,1
1864-12-13 07:00:00,NA,90,NA,NA,NA,NA,NA,-26.67,1
1864-12-13 14:00:00,NA,90,NA,NA,NA,NA,NA,-26.11,1
1864-12-13 21:00:00,NA,90,NA,NA,NA,NA,NA,-26.67,1
1864-12-14 07:00:00,NA,90,NA,NA,NA,NA,NA,-25.56,1
1864-12-14 14:00:00,NA,90,NA,NA,NA,NA,NA,-24.44,1
1864-12-14 21:00:00,NA,90,NA,NA,NA,NA,NA,-26.11,1
1864-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-12-15 07:00:00,NA,90,NA,NA,NA,NA,NA,-25.56,1
1864-12-15 14:00:00,NA,90,NA,NA,NA,NA,NA,-26.67,1
1864-12-15 21:00:00,NA,90,NA,NA,NA,NA,NA,-30.56,1
1864-12-16 07:00:00,NA,90,NA,NA,NA,NA,NA,-36.11,1
1864-12-16 14:00:00,NA,90,NA,NA,NA,NA,NA,-35.56,1
1864-12-16 21:00:00,NA,90,NA,NA,NA,NA,NA,-34.44,1
1864-12-17 07:00:00,NA,90,NA,NA,NA,NA,NA,-28.33,2
1864-12-17 14:00:00,NA,90,NA,NA,NA,NA,NA,-28.33,2
1864-12-17 21:00:00,NA,90,NA,NA,NA,NA,NA,-28.89,2
1864-12-18 07:00:00,NA,90,NA,NA,NA,NA,NA,-26.67,1
1864-12-18 14:00:00,NA,90,NA,NA,NA,NA,NA,-26.11,1
1864-12-18 21:00:00,NA,90,NA,NA,NA,NA,NA,-25.56,1
1864-12-19 07:00:00,NA,270,NA,NA,NA,NA,NA,-22.22,1
1864-12-19 14:00:00,NA,270,NA,NA,NA,NA,NA,-8.89,11
1864-12-19 21:00:00,NA,270,NA,NA,NA,NA,NA,-17.78,1
1864-12-20 07:00:00,NA,270,NA,NA,NA,NA,NA,-16.67,1
1864-12-20 14:00:00,NA,270,NA,NA,NA,NA,NA,-15.56,2
1864-12-20 21:00:00,NA,270,NA,NA,NA,NA,NA,-17.78,2
1864-12-21,NA,NA,NA,NA,"3 am",NA,NA,NA,NA
1864-12-21 07:00:00,NA,0,NA,NA,NA,NA,NA,-17.22,2
1864-12-21 14:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,2
1864-12-21 21:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,2
1864-12-22,NA,NA,NA,50.8,NA,"6 pm",NA,NA,NA
1864-12-22 07:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,2
1864-12-22 14:00:00,NA,0,NA,NA,NA,NA,NA,-21.67,2
1864-12-22 21:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,2
1864-12-23,NA,NA,NA,NA,"2 am",NA,NA,NA,NA
1864-12-23 07:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,2
1864-12-23 14:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,2
1864-12-23 21:00:00,NA,0,NA,NA,NA,NA,NA,-23.33,2
1864-12-24,NA,NA,NA,25.4,NA,"3 pm",NA,NA,NA
1864-12-24 07:00:00,NA,0,NA,NA,NA,NA,NA,-24.44,2
1864-12-24 14:00:00,NA,0,NA,NA,NA,NA,NA,-24.44,2
1864-12-24 21:00:00,NA,0,NA,NA,NA,NA,NA,-25.56,5
1864-12-25,NA,NA,NA,NA,"4 am",NA,NA,NA,NA
1864-12-25 07:00:00,NA,0,NA,NA,NA,NA,NA,-28.89,5
1864-12-25 14:00:00,NA,0,NA,NA,NA,NA,NA,-30,5
1864-12-25 21:00:00,NA,0,NA,NA,NA,NA,NA,-30.56,5
1864-12-26 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,5
1864-12-26 14:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,5
1864-12-26 21:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,2
1864-12-27 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,2
1864-12-27 14:00:00,NA,0,NA,NA,NA,NA,NA,-32.22,2
1864-12-27 21:00:00,NA,0,NA,NA,NA,NA,NA,-32.22,2
1864-12-28 07:00:00,NA,0,NA,NA,NA,NA,NA,-32.22,2
1864-12-28 14:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,2
1864-12-28 21:00:00,NA,0,NA,NA,NA,NA,NA,-32.22,2
1864-12-29 07:00:00,NA,0,NA,NA,NA,NA,NA,-34.44,1
1864-12-29 14:00:00,NA,0,NA,NA,NA,NA,NA,-33.89,1
1864-12-29 21:00:00,NA,0,NA,NA,NA,NA,NA,-34.44,1
1864-12-30,NA,NA,NA,152.4,NA,"3 am",NA,NA,NA
1864-12-30 07:00:00,NA,0,NA,NA,NA,NA,NA,-37.78,1
1864-12-30 14:00:00,NA,0,NA,NA,NA,NA,NA,-37.78,1
1864-12-30 21:00:00,NA,315,NA,NA,NA,NA,NA,-34.44,2
1864-12-31 07:00:00,NA,0,NA,NA,NA,NA,NA,-32.78,1
1864-12-31 14:00:00,NA,0,NA,NA,NA,NA,NA,-32.78,1
1864-12-31 21:00:00,NA,0,NA,NA,NA,NA,NA,-37.78,1
1865-01-01 07:00:00,NA,90,NA,NA,NA,NA,NA,-38.33,1
1865-01-01 14:00:00,NA,90,NA,NA,NA,NA,NA,-38.33,1
1865-01-01 21:00:00,NA,90,NA,NA,NA,NA,NA,-40,1
1865-01-02 07:00:00,NA,90,NA,NA,NA,NA,NA,-43.33,1
1865-01-02 14:00:00,NA,270,NA,NA,NA,NA,NA,-37.22,1
1865-01-02 21:00:00,NA,0,NA,NA,NA,NA,NA,-38.33,2
1865-01-03 07:00:00,NA,0,NA,NA,NA,NA,NA,-43.89,1
1865-01-03 14:00:00,NA,0,NA,NA,NA,NA,NA,-43.33,1
1865-01-03 21:00:00,NA,0,NA,NA,NA,NA,NA,-43.89,1
1865-01-04 07:00:00,NA,90,NA,NA,NA,NA,NA,-38.89,1
1865-01-04 14:00:00,NA,90,NA,NA,NA,NA,NA,-36.67,1
1865-01-04 21:00:00,NA,90,NA,NA,NA,NA,NA,-32.78,1
1865-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-05 07:00:00,NA,0,NA,NA,NA,NA,NA,-37.22,1
1865-01-05 14:00:00,NA,0,NA,NA,NA,NA,NA,-37.78,1
1865-01-05 21:00:00,NA,0,NA,NA,NA,NA,NA,-37.78,1
1865-01-06,NA,NA,NA,NA,"3 am","6 pm",NA,NA,NA
1865-01-06 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.67,1
1865-01-06 14:00:00,NA,0,NA,NA,NA,NA,NA,-31.11,1
1865-01-06 21:00:00,NA,180,NA,NA,NA,NA,NA,-37.78,1
1865-01-07 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.11,1
1865-01-07 14:00:00,NA,0,NA,NA,NA,NA,NA,-35,1
1865-01-07 21:00:00,NA,0,NA,NA,NA,NA,NA,-37.22,1
1865-01-08 07:00:00,NA,135,NA,NA,NA,NA,NA,-26.11,1
1865-01-08 14:00:00,NA,135,NA,NA,NA,NA,NA,-26.11,1
1865-01-08 21:00:00,NA,270,NA,NA,NA,NA,NA,-31.67,1
1865-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-09 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1865-01-09 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1865-01-09 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1865-01-10 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1865-01-10 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1865-01-10 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1865-01-11 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,2
1865-01-11 14:00:00,NA,180,NA,NA,NA,NA,NA,-22.22,2
1865-01-11 21:00:00,NA,180,NA,NA,NA,NA,NA,-26.11,1
1865-01-12 07:00:00,NA,270,NA,NA,NA,NA,NA,-31.67,1
1865-01-12 14:00:00,NA,270,NA,NA,NA,NA,NA,-31.67,1
1865-01-12 21:00:00,NA,270,NA,NA,NA,NA,NA,-31.67,1
1865-01-13 07:00:00,NA,180,NA,NA,NA,NA,NA,-26.67,1
1865-01-13 14:00:00,NA,180,NA,NA,NA,NA,NA,-26.67,1
1865-01-13 21:00:00,NA,180,NA,NA,NA,NA,NA,-26.67,1
1865-01-14,NA,NA,NA,NA,"3 pm","7 pm",NA,NA,NA
1865-01-14 07:00:00,NA,270,NA,NA,NA,NA,NA,-25.56,2
1865-01-14 14:00:00,NA,270,NA,NA,NA,NA,NA,-26.67,2
1865-01-14 21:00:00,NA,270,NA,NA,NA,NA,NA,-25.56,1
1865-01-15,NA,NA,NA,NA,"2 am",NA,NA,NA,NA
1865-01-15 07:00:00,NA,0,NA,NA,NA,NA,NA,-25.56,2
1865-01-15 14:00:00,NA,0,NA,NA,NA,NA,NA,-25.56,2
1865-01-15 21:00:00,NA,0,NA,NA,NA,NA,NA,-25.56,2
1865-01-16 07:00:00,NA,0,NA,NA,NA,NA,NA,-24.44,2
1865-01-16 14:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,2
1865-01-16 21:00:00,NA,0,NA,NA,NA,NA,NA,-22.78,2
1865-01-17,NA,NA,NA,152.4,NA,"6 pm",NA,NA,NA
1865-01-17 07:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1865-01-17 14:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1865-01-17 21:00:00,NA,0,NA,NA,NA,NA,NA,-24.44,1
1865-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-18 07:00:00,NA,270,NA,NA,NA,NA,NA,-26.67,2
1865-01-18 14:00:00,NA,0,NA,NA,NA,NA,NA,-26.67,2
1865-01-18 21:00:00,NA,270,NA,NA,NA,NA,NA,-26.11,1
1865-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-19 07:00:00,NA,270,NA,NA,NA,NA,NA,-25.56,2
1865-01-19 14:00:00,NA,270,NA,NA,NA,NA,NA,-26.11,2
1865-01-19 21:00:00,NA,270,NA,NA,NA,NA,NA,-26.67,1
1865-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-20 07:00:00,NA,180,NA,NA,NA,NA,NA,-9.44,1
1865-01-20 14:00:00,NA,180,NA,NA,NA,NA,NA,-8.89,2
1865-01-20 21:00:00,NA,90,NA,NA,NA,NA,NA,-20,1
1865-01-21 07:00:00,NA,135,NA,NA,NA,NA,NA,-9.44,1
1865-01-21 14:00:00,NA,135,NA,NA,NA,NA,NA,-8.89,2
1865-01-21 21:00:00,NA,135,NA,NA,NA,NA,NA,-19.44,1
1865-01-22 07:00:00,NA,135,NA,NA,NA,NA,NA,-18.89,1
1865-01-22 14:00:00,NA,135,NA,NA,NA,NA,NA,-18.89,1
1865-01-22 21:00:00,NA,135,NA,NA,NA,NA,NA,-18.89,1
1865-01-23 07:00:00,NA,135,NA,NA,NA,NA,NA,-18.89,1
1865-01-23 14:00:00,NA,135,NA,NA,NA,NA,NA,-18.33,2
1865-01-23 21:00:00,NA,135,NA,NA,NA,NA,NA,-19.44,1
1865-01-24 07:00:00,NA,135,NA,NA,NA,NA,NA,-20,1
1865-01-24 14:00:00,NA,180,NA,NA,NA,NA,NA,-18.33,1
1865-01-24 21:00:00,NA,270,NA,NA,NA,NA,NA,-18.89,1
1865-01-25 07:00:00,NA,270,NA,NA,NA,NA,NA,-9.44,5
1865-01-25 14:00:00,NA,270,NA,NA,NA,NA,NA,-7.78,5
1865-01-25 21:00:00,NA,270,NA,NA,NA,NA,NA,-10,1
1865-01-26 07:00:00,NA,270,NA,NA,NA,NA,NA,-15.56,2
1865-01-26 14:00:00,NA,0,NA,NA,NA,NA,NA,-13.33,2
1865-01-26 21:00:00,NA,0,NA,NA,NA,NA,NA,-14.44,1
1865-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-27 07:00:00,NA,90,NA,NA,NA,NA,NA,-22.22,1
1865-01-27 14:00:00,NA,0,NA,NA,NA,NA,NA,-21.11,1
1865-01-27 21:00:00,NA,90,NA,NA,NA,NA,NA,-31.11,1
1865-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-28 07:00:00,NA,90,NA,NA,NA,NA,NA,-38.89,1
1865-01-28 14:00:00,NA,90,NA,NA,NA,NA,NA,-36.67,1
1865-01-28 21:00:00,NA,90,NA,NA,NA,NA,NA,-37.78,1
1865-01-29 07:00:00,NA,90,NA,NA,NA,NA,NA,-37.22,1
1865-01-29 14:00:00,NA,90,NA,NA,NA,NA,NA,-36.11,1
1865-01-29 21:00:00,NA,90,NA,NA,NA,NA,NA,-37.22,1
1865-01-30 07:00:00,NA,90,NA,NA,NA,NA,NA,-38.89,1
1865-01-30 14:00:00,NA,90,NA,NA,NA,NA,NA,-37.78,1
1865-01-30 21:00:00,NA,90,NA,NA,NA,NA,NA,-39.44,27
1865-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-01-31 07:00:00,NA,90,NA,NA,NA,NA,NA,-42.78,1
1865-01-31 14:00:00,NA,90,NA,NA,NA,NA,NA,-42.22,1
1865-01-31 21:00:00,NA,90,NA,NA,NA,NA,NA,-43.33,1
1865-02-01,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-01 07:00:00,NA,90,NA,NA,NA,NA,NA,-43.89,1
1865-02-01 14:00:00,NA,90,NA,NA,NA,NA,NA,-40.56,1
1865-02-01 21:00:00,NA,90,NA,NA,NA,NA,NA,-45.56,1
1865-02-02,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-02 07:00:00,NA,90,NA,NA,NA,NA,NA,-48.33,1
1865-02-02 14:00:00,NA,90,NA,NA,NA,NA,NA,-43.89,1
1865-02-02 21:00:00,NA,90,NA,NA,NA,NA,NA,-45.56,1
1865-02-03,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-03 07:00:00,NA,90,NA,NA,NA,NA,NA,-44.44,1
1865-02-03 14:00:00,NA,90,NA,NA,NA,NA,NA,-37.22,1
1865-02-03 21:00:00,NA,90,NA,NA,NA,NA,NA,-40,1
1865-02-04,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-04 07:00:00,NA,90,NA,NA,NA,NA,NA,-37.22,1
1865-02-04 14:00:00,NA,90,NA,NA,NA,NA,NA,-31.11,1
1865-02-04 21:00:00,NA,90,NA,NA,NA,NA,NA,-32.22,1
1865-02-05,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-05 07:00:00,NA,90,NA,NA,NA,NA,NA,-31.11,1
1865-02-05 14:00:00,NA,90,NA,NA,NA,NA,NA,-28.33,1
1865-02-05 21:00:00,NA,90,NA,NA,NA,NA,NA,-29.44,1
1865-02-06,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-06 07:00:00,NA,90,NA,NA,NA,NA,NA,-23.33,1
1865-02-06 14:00:00,NA,90,NA,NA,NA,NA,NA,-22.22,1
1865-02-06 21:00:00,NA,90,NA,NA,NA,NA,NA,-21.67,1
1865-02-07,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-07 07:00:00,NA,315,NA,NA,NA,NA,NA,-14.44,5
1865-02-07 14:00:00,NA,270,NA,NA,NA,NA,NA,-11.67,2
1865-02-07 21:00:00,NA,270,NA,NA,NA,NA,NA,-15.56,1
1865-02-08,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-08 07:00:00,NA,270,NA,NA,NA,NA,NA,-22.22,2
1865-02-08 14:00:00,NA,270,NA,NA,NA,NA,NA,-8.89,2
1865-02-08 21:00:00,NA,270,NA,NA,NA,NA,NA,-12.22,2
1865-02-09,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-09 07:00:00,NA,90,NA,NA,NA,NA,NA,-27.78,1
1865-02-09 14:00:00,NA,90,NA,NA,NA,NA,NA,-26.11,1
1865-02-09 21:00:00,NA,90,NA,NA,NA,NA,NA,-28.33,1
1865-02-10,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-10 07:00:00,NA,0,NA,NA,NA,NA,NA,-31.11,1
1865-02-10 14:00:00,NA,270,NA,NA,NA,NA,NA,-27.78,1
1865-02-10 21:00:00,NA,270,NA,NA,NA,NA,NA,-30,1
1865-02-11,NA,NA,NA,0,"empty","empty",0,NA,NA
1865-02-11 07:00:00,NA,90,NA,NA,NA,NA,NA,-37.22,1
1865-02-11 14:00:00,NA,90,NA,NA,NA,NA,NA,-33.89,1
1865-02-11 21:00:00,NA,90,NA,NA,NA,NA,NA,-34.44,1
1865-02-12,NA,NA,NA,0,"4 am","empty",0,NA,NA
1865-02-12 07:00:00,NA,0,NA,NA,NA,NA,NA,-43.89,2
1865-02-12 14:00:00,NA,0,NA,NA,NA,NA,NA,-37.78,2
