"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Kingston","44.2","-76.5","85.3","America/Toronto","5","71820","6104185"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tb_mean","humidity","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tbn","humidity","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tbx","humidity","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"td","hydroclimatic variable","atmospheric material",NA,"C","sub-daily","instrumental","calculated","computational method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","e","p","pr","rh","ta_mean","tb","tb_mean","tbn","tbx","td","tdb","Tn","Tx","Txs","w","ww"
1859-05-14 15:00:00,NA,45,NA,NA,NA,NA,NA,11.11,NA,NA,NA,8,15.28,NA,NA,NA,NA,NA
1859-05-15,NA,NA,NA,NA,NA,NA,11.81,NA,7.78,6.39,9.17,NA,NA,7.22,16.39,NA,NA,"empty"
1859-05-15 07:00:00,NA,NA,NA,NA,NA,70.7,NA,9.72,NA,NA,NA,NA,12.5,NA,NA,19.31,NA,NA
1859-05-15 09:00:00,13.61,225,10.57,1016.59,NA,NA,NA,9.72,NA,NA,NA,7.11,12.5,NA,NA,NA,6.25,NA
1859-05-15 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-15 14:00:00,14.17,NA,10.94,1014.83,NA,70.6,NA,10,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA
1859-05-15 15:00:00,NA,225,NA,NA,NA,NA,NA,10,NA,NA,NA,7.67,13.33,NA,NA,NA,4.42,NA
1859-05-16,NA,NA,NA,NA,NA,NA,10.14,NA,7.22,3.33,11.11,NA,NA,3.89,16.39,NA,NA,"empty"
1859-05-16 07:00:00,NA,NA,NA,NA,NA,79.6,NA,11.67,NA,NA,NA,NA,13.89,NA,NA,17.64,NA,NA
1859-05-16 09:00:00,13.33,180,12.73,1012.67,NA,NA,NA,11.67,NA,NA,NA,-1,13.89,NA,NA,NA,NA,NA
1859-05-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-16 14:00:00,14.44,NA,12.83,1003.73,NA,63.6,NA,13.33,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA
1859-05-16 15:00:00,NA,180,NA,NA,NA,NA,NA,13.33,NA,NA,NA,10.22,17.5,NA,NA,NA,4.42,NA
1859-05-17,NA,NA,NA,NA,NA,NA,13.06,NA,10,6.11,13.89,NA,NA,7.22,18.89,NA,NA,"rain"
1859-05-17 07:00:00,NA,NA,NA,NA,NA,88.6,NA,7.22,NA,NA,NA,NA,8.33,NA,NA,13.33,NA,NA
1859-05-17 09:00:00,12.78,180,9.85,1003.05,2.29,NA,NA,7.22,NA,NA,NA,6,8.33,NA,NA,NA,4.42,NA
1859-05-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-17 14:00:00,13.33,NA,11.04,998.92,NA,76.1,NA,10,NA,NA,NA,NA,11.94,NA,NA,NA,NA,NA
1859-05-17 15:00:00,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,7.78,11.94,NA,NA,NA,11.69,NA
1859-05-18,NA,NA,NA,NA,NA,NA,11.94,NA,10.56,7.22,13.89,NA,NA,7.78,16.11,NA,NA,"empty"
1859-05-18 07:00:00,NA,NA,NA,NA,NA,79.7,NA,13.33,NA,NA,NA,NA,15.56,NA,NA,17.22,NA,NA
1859-05-18 09:00:00,13.89,NA,14.09,1000.14,NA,NA,NA,13.33,NA,NA,NA,11.78,15.56,NA,NA,NA,12.5,NA
1859-05-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-18 14:00:00,16.11,NA,13.61,1000.34,NA,79.6,NA,12.78,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
1859-05-18 15:00:00,NA,180,NA,NA,NA,NA,NA,12.78,NA,NA,NA,11.22,15,NA,NA,NA,4.42,NA
1859-05-19,NA,NA,NA,NA,NA,NA,14.72,NA,12.78,7.78,17.78,NA,NA,9.44,20,NA,NA,"empty"
1859-05-19 07:00:00,NA,NA,NA,NA,NA,80.7,NA,7.78,NA,NA,NA,NA,9.44,NA,NA,12.22,NA,NA
1859-05-19 09:00:00,14.44,0,9.82,1003.66,NA,NA,NA,7.78,NA,NA,NA,5.94,9.44,NA,NA,NA,6.25,NA
1859-05-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-19 14:00:00,14.44,NA,11.89,993.16,NA,79.3,NA,10.56,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1859-05-19 15:00:00,NA,45,NA,NA,NA,NA,NA,10.56,NA,NA,NA,9,12.78,NA,NA,NA,4.42,NA
1859-05-20,NA,NA,NA,NA,NA,NA,10.42,NA,8.06,5.56,10.56,NA,NA,6.67,14.17,NA,NA,"empty"
1859-05-20 07:00:00,NA,NA,NA,NA,NA,79.3,NA,11.11,NA,NA,NA,NA,13.19,NA,NA,23.89,NA,NA
1859-05-20 09:00:00,13.33,NA,12.29,1012.46,NA,NA,NA,11.11,NA,NA,NA,9.56,13.19,NA,NA,NA,10.82,NA
1859-05-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-20 14:00:00,14.44,NA,13.31,1010.02,NA,75.1,NA,12.78,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA
1859-05-20 15:00:00,NA,90,NA,NA,NA,NA,NA,12.78,NA,NA,NA,14.17,15.56,NA,NA,NA,4.42,NA
1859-05-21,NA,NA,NA,NA,NA,NA,15.28,NA,13.33,10.56,16.11,NA,NA,11.39,19.17,NA,NA,"empty"
1859-05-21 07:00:00,NA,NA,NA,NA,NA,80.8,NA,16.39,NA,NA,NA,NA,18.06,NA,NA,21.11,NA,NA
1859-05-21 09:00:00,15,NA,16.9,1004.81,NA,NA,NA,16.39,NA,NA,NA,14.78,18.06,NA,NA,NA,7.65,NA
1859-05-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-21 14:00:00,16.39,NA,18.69,999.73,NA,81,NA,17.78,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
1859-05-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA,NA,16.44,20,NA,NA,NA,7.65,NA
1859-05-22,NA,NA,NA,NA,NA,NA,15.14,NA,12.84,8.33,17.36,NA,NA,9.44,20.83,NA,NA,"empty"
1859-05-22 07:00:00,NA,NA,NA,NA,NA,79.3,NA,10.56,NA,NA,NA,NA,12.5,NA,NA,20.56,NA,NA
1859-05-22 09:00:00,15.56,247.5,11.89,1001.76,NA,NA,NA,10.56,NA,NA,NA,9,12.5,NA,NA,NA,4.42,NA
1859-05-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-22 14:00:00,16.11,NA,11.21,1001.02,NA,74.9,NA,10,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
1859-05-22 15:00:00,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,8.06,12.5,NA,NA,NA,8.84,NA
1859-05-23,NA,NA,NA,NA,NA,NA,9.37,NA,7.22,2.78,11.67,NA,NA,3.61,15.14,NA,NA,"empty"
1859-05-23 07:00:00,NA,NA,NA,NA,NA,78,NA,8.33,NA,NA,NA,NA,10.56,NA,NA,18.75,NA,NA
1859-05-23 09:00:00,13.61,NA,9.92,1011.99,NA,NA,NA,8.33,NA,NA,NA,6.11,10.56,NA,NA,NA,4.42,NA
1859-05-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-23 14:00:00,13.89,NA,10.67,1012.8,NA,81.4,NA,8.89,NA,NA,NA,NA,10.56,NA,NA,NA,NA,NA
1859-05-23 15:00:00,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA,NA,7.22,10.56,NA,NA,NA,4.42,NA
1859-05-24,NA,NA,NA,NA,NA,NA,11.25,NA,9.03,6.67,11.39,NA,NA,7.22,15.28,NA,NA,"empty"
1859-05-24 07:00:00,NA,NA,NA,NA,NA,75.2,NA,12.22,NA,NA,NA,NA,14.72,NA,NA,19.44,NA,NA
1859-05-24 09:00:00,13.61,225,12.87,1014.83,NA,NA,NA,12.22,NA,NA,NA,10.28,14.72,NA,NA,NA,4.42,NA
1859-05-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-24 14:00:00,14.72,NA,15.75,1013.07,NA,62,NA,16.11,NA,NA,NA,NA,21.11,NA,NA,NA,NA,NA
1859-05-24 15:00:00,NA,225,NA,NA,NA,NA,NA,16.11,NA,NA,NA,13.61,21.11,NA,NA,NA,NA,NA
1859-05-25,NA,NA,NA,NA,NA,NA,17.71,NA,14.03,12.22,15.83,NA,NA,13.33,22.08,NA,NA,"empty"
1859-05-25 07:00:00,NA,NA,NA,NA,NA,76.6,NA,16.11,NA,NA,NA,NA,18.89,NA,NA,21.94,NA,NA
1859-05-25 09:00:00,15.42,NA,16.56,1013.21,NA,NA,NA,16.11,NA,NA,NA,14.44,18.89,NA,NA,NA,4.42,NA
1859-05-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-25 14:00:00,16.67,NA,18.93,1011.65,NA,74.4,NA,18.33,NA,NA,NA,NA,21.53,NA,NA,NA,NA,NA
1859-05-25 15:00:00,NA,202.5,NA,NA,NA,NA,NA,18.33,NA,NA,NA,16.67,21.53,NA,NA,NA,NA,NA
1859-05-26,NA,NA,NA,NA,NA,NA,19.72,NA,16.11,13.33,18.89,NA,NA,14.44,25,NA,NA,"empty"
1859-05-26 07:00:00,NA,NA,NA,NA,NA,84.3,NA,16.39,NA,NA,NA,NA,17.78,NA,NA,22.78,NA,NA
1859-05-26 09:00:00,17.22,247.5,17.07,1009.89,NA,NA,NA,15.83,NA,NA,NA,14.94,17.78,NA,NA,NA,NA,NA
1859-05-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-26 14:00:00,18.33,NA,19.07,1006.84,NA,85.3,NA,17.78,NA,NA,NA,NA,19.44,NA,NA,NA,NA,NA
1859-05-26 15:00:00,NA,225,NA,NA,NA,NA,NA,17.78,NA,NA,NA,16.78,19.44,NA,NA,NA,NA,NA
1859-05-27,NA,NA,NA,NA,NA,NA,17.43,NA,15.28,13.33,17.22,NA,NA,13.89,20.97,NA,NA,"rain"
1859-05-27 07:00:00,NA,NA,NA,NA,NA,81,NA,17.78,NA,NA,NA,NA,19.72,NA,NA,24.03,NA,NA
1859-05-27 09:00:00,18.33,NA,18.69,998.98,NA,NA,NA,17.78,NA,NA,NA,16.44,19.72,NA,NA,NA,7.65,NA
1859-05-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-27 14:00:00,18.61,NA,15.98,995.33,NA,84.3,NA,15,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA
1859-05-27 15:00:00,NA,247.5,NA,NA,NA,NA,NA,15,NA,NA,NA,13.83,16.67,NA,NA,NA,11.69,NA
1859-05-28,NA,NA,NA,NA,NA,NA,16.25,NA,13.61,8.33,18.89,NA,NA,9.44,23.06,NA,NA,"rain"
1859-05-28 07:00:00,NA,NA,NA,NA,NA,76.1,NA,8.89,NA,NA,NA,NA,14.17,NA,NA,23.33,NA,NA
1859-05-28 09:00:00,16.11,NA,10.29,999.73,14.48,NA,NA,8.89,NA,NA,NA,6.67,14.17,NA,NA,NA,10.82,NA
1859-05-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-28 14:00:00,16.11,NA,11.41,1000.95,NA,81.5,NA,10,NA,NA,NA,NA,11.53,NA,NA,NA,NA,NA
1859-05-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,8.33,11.53,NA,NA,NA,7.65,NA
1859-05-29,NA,NA,NA,NA,NA,NA,11.25,NA,10.28,8.33,12.22,NA,NA,9.44,13.06,NA,NA,"rain"
1859-05-29 07:00:00,NA,NA,NA,NA,NA,87.3,NA,10,NA,NA,NA,NA,10.83,NA,NA,15,NA,NA
1859-05-29 09:00:00,17.5,225,11.82,999.93,4.57,NA,NA,10,NA,NA,NA,8.89,10.83,NA,NA,NA,10.82,NA
1859-05-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-29 14:00:00,15.56,NA,13.78,1002.91,NA,75.1,NA,13.33,NA,NA,NA,NA,16.11,NA,NA,NA,NA,NA
1859-05-29 15:00:00,NA,225,NA,NA,NA,NA,NA,13.33,NA,NA,NA,11.39,16.11,NA,NA,NA,9.88,NA
1859-05-30,NA,NA,NA,NA,NA,NA,10.69,NA,8.06,2.78,13.33,NA,NA,4.72,16.67,NA,NA,"empty"
1859-05-30 07:00:00,NA,NA,NA,NA,NA,66.1,NA,7.22,NA,NA,NA,NA,13.89,NA,NA,18.89,NA,NA
1859-05-30 09:00:00,13.89,NA,8.64,1016.59,NA,NA,NA,7.22,NA,NA,NA,3.89,13.89,NA,NA,NA,NA,NA
1859-05-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-30 14:00:00,13.89,NA,10.57,1016.39,NA,70.7,NA,9.44,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1859-05-30 15:00:00,NA,225,NA,NA,NA,NA,NA,9.44,NA,NA,NA,7.11,12.78,NA,NA,NA,4.42,NA
1859-05-31,NA,NA,NA,NA,NA,NA,10.62,NA,7.92,5.28,10.56,NA,NA,6.67,14.58,NA,NA,"empty"
1859-05-31 07:00:00,NA,NA,NA,NA,NA,74.9,NA,10.69,NA,NA,NA,NA,13.89,NA,NA,17.78,NA,NA
1859-05-31 09:00:00,13.89,90,12.02,1015.17,NA,NA,NA,10.69,NA,NA,NA,9.17,13.89,NA,NA,NA,4.42,NA
1859-05-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-05-31 14:00:00,13.33,NA,12.29,1014.56,NA,79.3,NA,11.11,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA
1859-05-31 15:00:00,NA,202.5,NA,NA,NA,NA,NA,11.11,NA,NA,NA,9.56,13.33,NA,NA,NA,4.42,NA
1859-06-01,NA,NA,NA,NA,NA,NA,14.72,NA,12.5,10,15,NA,NA,11.11,18.33,NA,NA,"empty"
1859-06-01 07:00:00,NA,NA,NA,NA,NA,79.8,NA,14.44,NA,NA,NA,NA,16.67,NA,NA,21.11,NA,NA
1859-06-01 09:00:00,15,180,15.07,1012.19,NA,NA,NA,14.44,NA,NA,NA,12.89,16.67,NA,NA,NA,4.42,NA
1859-06-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-01 14:00:00,16.39,NA,18.08,1011.99,NA,81,NA,17.22,NA,NA,NA,NA,19.44,NA,NA,NA,NA,NA
1859-06-01 15:00:00,NA,202.5,NA,NA,NA,NA,NA,17.22,NA,NA,NA,15.89,19.44,NA,NA,NA,NA,NA
1859-06-02,NA,NA,NA,NA,NA,NA,17.5,NA,14.17,11.11,17.22,NA,NA,14.44,20.56,NA,NA,"empty"
1859-06-02 07:00:00,NA,NA,NA,NA,NA,89.3,NA,13.33,NA,NA,NA,NA,14.44,NA,NA,23.33,NA,NA
1859-06-02 09:00:00,17.22,225,14.8,1004,NA,NA,NA,13.33,NA,NA,NA,12.56,14.44,NA,NA,NA,6.25,NA
1859-06-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-02 14:00:00,17.78,NA,16.53,1003.18,NA,84.3,NA,15.56,NA,NA,NA,NA,17.22,NA,NA,NA,NA,NA
1859-06-02 15:00:00,NA,225,NA,NA,NA,NA,NA,15.56,NA,NA,NA,14.39,17.22,NA,NA,NA,4.42,NA
1859-06-03,NA,NA,NA,NA,NA,NA,15.83,NA,14.17,10.56,17.78,NA,NA,11.67,20,NA,NA,"empty"
1859-06-03 07:00:00,NA,NA,NA,NA,NA,84.2,NA,13.33,NA,NA,NA,NA,15,NA,NA,21.11,NA,NA
1859-06-03 09:00:00,16.67,202.5,14.43,1003.25,NA,NA,NA,13.33,NA,NA,NA,12.17,15,NA,NA,NA,NA,NA
1859-06-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-03 14:00:00,17.22,NA,15.24,1003.32,NA,75.3,NA,15,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1859-06-03 15:00:00,NA,270,NA,NA,NA,NA,NA,15,NA,NA,NA,13.06,17.78,NA,NA,NA,9.88,NA
1859-06-04,NA,NA,NA,NA,NA,NA,11.39,NA,10.28,2.78,17.78,NA,NA,2.78,20,NA,NA,"empty"
1859-06-04 07:00:00,NA,NA,NA,NA,NA,84,NA,2.78,NA,NA,NA,NA,3.89,NA,NA,15.56,NA,NA
1859-06-04 09:00:00,13.89,0,7.25,1014.43,NA,NA,NA,2.78,NA,NA,NA,1.11,3.89,NA,NA,NA,4.42,NA
1859-06-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-04 14:00:00,13.61,NA,7.31,1015.04,NA,73.6,NA,4.17,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA
1859-06-04 15:00:00,NA,NA,NA,NA,NA,NA,NA,4.17,NA,NA,NA,1.22,6.11,NA,NA,NA,NA,NA
1859-06-05,NA,NA,NA,NA,NA,NA,4.64,NA,2.46,0,5.42,NA,NA,0,9.44,NA,NA,"empty"
1859-06-05 07:00:00,NA,NA,NA,NA,NA,64.8,NA,5.56,NA,NA,NA,NA,8.61,NA,NA,13.61,NA,NA
1859-06-05 09:00:00,12.22,NA,7.62,1014.22,NA,NA,NA,5.56,NA,NA,NA,1.89,8.61,NA,NA,NA,4.42,NA
1859-06-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-05 14:00:00,12.5,NA,10.29,1013.14,NA,70.9,NA,9.44,NA,NA,NA,NA,11.94,NA,NA,NA,NA,NA
1859-06-05 15:00:00,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA,NA,6.67,11.94,NA,NA,NA,4.42,NA
1859-06-06,NA,NA,NA,NA,NA,NA,10,NA,6.9,4.44,9.86,NA,NA,5.83,14.17,NA,NA,"empty"
1859-06-06 07:00:00,NA,NA,NA,NA,NA,74.9,NA,10,NA,NA,NA,NA,12.5,NA,NA,17.5,NA,NA
1859-06-06 09:00:00,12.22,NA,11.21,1015.85,NA,NA,NA,10,NA,NA,NA,8.06,12.5,NA,NA,NA,4.42,NA
1859-06-06 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-06 14:00:00,13.06,NA,12.02,1014.29,NA,74.9,NA,11.11,NA,NA,NA,NA,13.89,NA,NA,NA,NA,NA
1859-06-06 15:00:00,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,9.17,13.89,NA,NA,NA,4.42,NA
1859-06-07,NA,NA,NA,NA,NA,NA,11.25,NA,8.89,6.67,11.11,NA,NA,7.22,15.28,NA,NA,"empty"
1859-06-07 07:00:00,NA,NA,NA,NA,NA,79.3,NA,10.83,NA,NA,NA,NA,12.78,NA,NA,16.11,NA,NA
1859-06-07 09:00:00,13.06,202.5,11.89,1013.95,NA,NA,NA,10.83,NA,NA,NA,9,12.78,NA,NA,NA,4.42,NA
1859-06-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-07 14:00:00,14.17,NA,13.27,1007.59,NA,55.8,NA,14.72,NA,NA,NA,NA,20.28,NA,NA,NA,NA,NA
1859-06-07 15:00:00,NA,NA,NA,NA,NA,NA,NA,14.72,NA,NA,NA,10.78,20.28,NA,NA,NA,NA,NA
1859-06-08,NA,NA,NA,NA,NA,NA,16.86,NA,12.5,10.56,14.44,NA,NA,12.78,21.11,NA,NA,"rain"
1859-06-08 07:00:00,NA,NA,NA,NA,NA,89.3,NA,13.33,NA,NA,NA,NA,14.44,NA,NA,25.56,NA,NA
1859-06-08 09:00:00,14.72,NA,14.8,996,7.62,NA,NA,13.33,NA,NA,NA,12.56,14.44,NA,NA,NA,10.82,NA
1859-06-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-08 14:00:00,15.28,NA,17.47,1001.49,NA,80.8,NA,16.67,NA,NA,NA,NA,18.61,NA,NA,NA,NA,NA
1859-06-08 15:00:00,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,15.33,18.61,NA,NA,NA,7.65,NA
1859-06-09,NA,NA,NA,NA,NA,NA,12.15,NA,9.61,3.33,16.39,NA,NA,4.44,19.86,NA,NA,"rain"
1859-06-09 07:00:00,NA,NA,NA,NA,NA,80.5,NA,7.22,NA,NA,NA,NA,8.89,NA,NA,23.33,NA,NA
1859-06-09 09:00:00,13.33,247.5,9.52,1008.6,2.29,NA,NA,7.22,NA,NA,NA,5.39,8.89,NA,NA,NA,4.42,NA
1859-06-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-09 14:00:00,13.61,NA,10.67,1006.16,NA,76,NA,9.44,NA,NA,NA,NA,11.39,NA,NA,NA,NA,NA
1859-06-09 15:00:00,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA,NA,7.22,11.39,NA,NA,NA,6.25,NA
1859-06-10,NA,NA,NA,NA,NA,NA,9.79,NA,8.19,5.83,10.56,NA,NA,6.94,12.64,NA,NA,"rain"
1859-06-10 07:00:00,NA,NA,NA,NA,NA,80.2,NA,5.83,NA,NA,NA,NA,6.94,NA,NA,16.11,NA,NA
1859-06-10 09:00:00,13.06,225,7.89,1003.73,0.76,NA,NA,5.83,NA,NA,NA,3.72,6.94,NA,NA,NA,8.84,NA
1859-06-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-10 14:00:00,13.06,NA,11.41,1005.01,NA,87.1,NA,9.44,NA,NA,NA,NA,10.28,NA,NA,NA,NA,NA
1859-06-10 15:00:00,NA,225,NA,NA,NA,NA,NA,9.44,NA,NA,NA,8.33,10.28,NA,NA,NA,6.25,NA
1859-06-11,NA,NA,NA,NA,NA,NA,7.64,NA,5.56,1.67,9.44,NA,NA,3.06,12.22,NA,NA,"empty"
1859-06-11 07:00:00,NA,NA,NA,NA,NA,93.1,NA,7.5,NA,NA,NA,NA,7.78,NA,NA,15.56,NA,NA
1859-06-11 09:00:00,11.39,NA,10.26,1016.46,NA,NA,NA,7.5,NA,NA,NA,6.61,7.78,NA,NA,NA,4.42,NA
1859-06-11 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-11 14:00:00,11.94,NA,8.33,1015.44,NA,70.8,NA,6.94,NA,NA,NA,NA,9.72,NA,NA,NA,NA,NA
1859-06-11 15:00:00,NA,NA,NA,NA,NA,NA,NA,6.94,NA,NA,NA,3.33,9.72,NA,NA,NA,9.88,NA
1859-06-12,NA,NA,NA,NA,NA,NA,8.68,NA,6.67,4.44,8.89,NA,NA,5.83,11.53,NA,NA,"empty"
1859-06-12 07:00:00,NA,NA,NA,NA,NA,50,NA,5.83,NA,NA,NA,NA,10.83,NA,NA,16.67,NA,NA
1859-06-12 09:00:00,11.94,NA,6.74,1015.71,NA,NA,NA,5.83,NA,NA,NA,0,10.83,NA,NA,NA,4.42,NA
1859-06-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-12 14:00:00,12.78,NA,12.39,1015.04,NA,63.4,NA,12.78,NA,NA,NA,NA,16.94,NA,NA,NA,NA,NA
1859-06-12 15:00:00,NA,180,NA,NA,NA,NA,NA,12.78,NA,NA,NA,9.67,16.94,NA,NA,NA,NA,NA
1859-06-13,NA,NA,NA,NA,NA,NA,11.67,NA,10.28,8.33,12.22,NA,NA,10.56,12.78,NA,NA,"rain"
1859-06-13 07:00:00,NA,NA,NA,NA,NA,93.4,NA,11.94,NA,NA,NA,NA,12.22,NA,NA,20,NA,NA
1859-06-13 09:00:00,13.61,NA,13.55,1002.37,8.13,NA,NA,11.94,NA,NA,NA,11.11,12.22,NA,NA,NA,13.25,NA
1859-06-13 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859-06-13 14:00:00,13.89,NA,16.73,1002.57,NA,94.4,NA,15,NA,NA,NA,NA,15.28,NA,NA,NA,NA,NA
1859-06-13 15:00:00,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,14.61,15.28,NA,NA,NA,9.88,NA
1859-06-14,NA,NA,NA,NA,NA,NA,15.76,NA,11.94,8.33,15.56,NA,NA,10,21.53,NA,NA,"rain"
1859-06-14 07:00:00,NA,NA,NA,NA,NA,87.5,NA,11.11,NA,NA,NA,NA,13.06,NA,NA,18.33,NA,NA
1859-06-14 09:00:00,15,NA,12.63,1009.75,1.02,NA,NA,11.11,NA,NA,NA,10,13.06,NA,NA,NA,NA,NA
